DATASOURCE (code);PUBLISHSTATE (code);YEAR (code);REGION (code);COUNTRY (code);ALCOHOLTYPE (code);SA_0000001400 (string);SA_0000001400 (numeric);SA_0000001400 (low);SA_0000001400 (high);SA_0000001400 (comment)
GISAHBFA;PUBLISHED;2007;AFR;BFA;SA_OTHER_ALCOHOL;4.82;4.82262;2.89823;6.80413;
GISAHBFA;PUBLISHED;2007;AFR;BFA;SA_TOTAL;5.55;5.55056;3.60283;7.54106;
GISAHBFA;PUBLISHED;2008;AFR;BFA;SA_BEER;0.46;0.45622;0.27478;0.62241;
GISAHBFA;PUBLISHED;2008;AFR;BFA;SA_WINE;0.07;0.07168;0.04647;0.10076;
GISAHBFA;PUBLISHED;2008;AFR;BFA;SA_SPIRITS;0.13;0.13476;0.0822;0.188;
GISAHBFA;PUBLISHED;2008;AFR;BFA;SA_OTHER_ALCOHOL;4.81;4.81016;2.93004;6.63693;
GISAHBFA;PUBLISHED;2008;AFR;BFA;SA_TOTAL;5.47;5.47283;3.55915;7.34637;
GISAHBFA;PUBLISHED;2009;AFR;BFA;SA_BEER;0.46;0.46343;0.278;0.64465;
GISAHBFA;PUBLISHED;2009;AFR;BFA;SA_WINE;0.08;0.08499;0.05256;0.12038;
GISAHBFA;PUBLISHED;2009;AFR;BFA;SA_SPIRITS;0.14;0.1447;0.08648;0.2044;
GISAHBFA;PUBLISHED;2009;AFR;BFA;SA_OTHER_ALCOHOL;4.83;4.82667;2.98926;6.6554;
GISAHBFA;PUBLISHED;2009;AFR;BFA;SA_TOTAL;5.52;5.51979;3.75824;7.42643;
GISAHBDI;PUBLISHED;2000;AFR;BDI;SA_BEER;1.53;1.53198;0.95727;2.1075;
GISAHBDI;PUBLISHED;2000;AFR;BDI;SA_WINE;0.01;0.01;0.00619;0.01374;
GISAHBDI;PUBLISHED;2000;AFR;BDI;SA_SPIRITS;0.00;0.00247;0.00146;0.00346;
GISAHBDI;PUBLISHED;2000;AFR;BDI;SA_OTHER_ALCOHOL;5.63;5.62686;3.56448;7.93598;
GISAHBDI;PUBLISHED;2000;AFR;BDI;SA_TOTAL;7.17;7.17131;5.10379;9.59653;
GISAHBDI;PUBLISHED;2001;AFR;BDI;SA_BEER;1.05;1.04958;0.60532;1.41706;
GISAHBDI;PUBLISHED;2001;AFR;BDI;SA_WINE;0.01;0.007;0.00423;0.00976;
GISAHBDI;PUBLISHED;2001;AFR;BDI;SA_SPIRITS;0.00;0.00225;0.00137;0.00311;
GISAHBDI;PUBLISHED;2001;AFR;BDI;SA_OTHER_ALCOHOL;5.56;5.56314;3.34501;7.68739;
GISAHBDI;PUBLISHED;2001;AFR;BDI;SA_TOTAL;6.62;6.62197;4.39821;8.78121;
GISAHBDI;PUBLISHED;2002;AFR;BDI;SA_BEER;1.07;1.06667;0.64903;1.48802;
GISAHBDI;PUBLISHED;2002;AFR;BDI;SA_WINE;0.01;0.00689;0.00409;0.00954;
GISAHBDI;PUBLISHED;2002;AFR;BDI;SA_SPIRITS;0.00;0.00466;0.00295;0.00659;
GISAHBDI;PUBLISHED;2002;AFR;BDI;SA_OTHER_ALCOHOL;5.44;5.43613;3.17123;7.63481;
GISAHBDI;PUBLISHED;2002;AFR;BDI;SA_TOTAL;6.51;6.51436;4.20239;8.75136;
GISAHBDI;PUBLISHED;2003;AFR;BDI;SA_BEER;1.20;1.19503;0.71836;1.67515;
GISAHBDI;PUBLISHED;2003;AFR;BDI;SA_WINE;0.00;0.00453;0.0028;0.00627;
GISAHBDI;PUBLISHED;2003;AFR;BDI;SA_SPIRITS;0.00;0.00315;0.00192;0.00432;
GISAHBDI;PUBLISHED;2003;AFR;BDI;SA_OTHER_ALCOHOL;5.17;5.17221;3.19723;7.0615;
GISAHBDI;PUBLISHED;2003;AFR;BDI;SA_TOTAL;6.37;6.37492;4.27162;8.37159;
GISAHBDI;PUBLISHED;2004;AFR;BDI;SA_BEER;1.26;1.25522;0.7646;1.73918;
GISAHBDI;PUBLISHED;2004;AFR;BDI;SA_WINE;0.01;0.00895;0.00557;0.01253;
GISAHBDI;PUBLISHED;2004;AFR;BDI;SA_SPIRITS;0.00;0.00093;0.0006;0.0013;
GISAHBDI;PUBLISHED;2004;AFR;BDI;SA_OTHER_ALCOHOL;4.98;4.97807;2.93165;6.8995;
GISAHBDI;PUBLISHED;2004;AFR;BDI;SA_TOTAL;6.24;6.24317;4.14884;8.37635;
GISAHBDI;PUBLISHED;2005;AFR;BDI;SA_BEER;1.25;1.25337;0.75681;1.79542;
GISAHBDI;PUBLISHED;2005;AFR;BDI;SA_WINE;0.01;0.00885;0.00525;0.0121;
GISAHBDI;PUBLISHED;2005;AFR;BDI;SA_SPIRITS;0.00;0.00159;0.001;0.00218;
GISAHBDI;PUBLISHED;2005;AFR;BDI;SA_OTHER_ALCOHOL;4.80;4.8014;2.83122;6.65625;
GISAHBDI;PUBLISHED;2005;AFR;BDI;SA_TOTAL;6.07;6.06521;3.98878;8.03361;
GISAHBDI;PUBLISHED;2006;AFR;BDI;SA_BEER;1.47;1.47418;0.92654;2.05521;
GISAHBDI;PUBLISHED;2006;AFR;BDI;SA_WINE;0.00;0.00439;0.00266;0.00607;
GISAHBDI;PUBLISHED;2006;AFR;BDI;SA_SPIRITS;0.01;0.00648;0.0038;0.00891;
GISAHBDI;PUBLISHED;2006;AFR;BDI;SA_OTHER_ALCOHOL;3.50;3.50294;2.06195;4.86931;
GISAHBDI;PUBLISHED;2006;AFR;BDI;SA_TOTAL;4.99;4.98799;3.47139;6.46309;
GISAHBDI;PUBLISHED;2007;AFR;BDI;SA_BEER;1.50;1.49844;0.93082;2.09202;
GISAHBDI;PUBLISHED;2007;AFR;BDI;SA_WINE;0.00;0.00218;0.00133;0.00299;
GISAHBDI;PUBLISHED;2007;AFR;BDI;SA_SPIRITS;0.01;0.0118;0.00715;0.01623;
GISAHBDI;PUBLISHED;2007;AFR;BDI;SA_OTHER_ALCOHOL;3.52;3.52144;2.14268;4.85798;
GISAHBDI;PUBLISHED;2007;AFR;BDI;SA_TOTAL;5.03;5.03386;3.58242;6.49347;
GISAHBDI;PUBLISHED;2008;AFR;BDI;SA_BEER;1.48;1.48124;0.9181;2.0486;
GISAHBDI;PUBLISHED;2008;AFR;BDI;SA_WINE;0.00;0.00217;0.00125;0.00299;
GISAHBDI;PUBLISHED;2008;AFR;BDI;SA_SPIRITS;0.00;0.00044;0.00028;0.00061;
GISAHBDI;PUBLISHED;2008;AFR;BDI;SA_OTHER_ALCOHOL;3.31;3.31175;2.05475;4.48223;
GISAHBDI;PUBLISHED;2008;AFR;BDI;SA_TOTAL;4.80;4.79559;3.33808;6.08172;
GISAHBDI;PUBLISHED;2009;AFR;BDI;SA_BEER;1.45;1.44991;0.90097;2.01568;
GISAHBDI;PUBLISHED;2009;AFR;BDI;SA_WINE;0.00;0.00215;0.00136;0.00297;
GISAHBDI;PUBLISHED;2009;AFR;BDI;SA_SPIRITS;0.00;0.00127;0.00077;0.00178;
GISAHBDI;PUBLISHED;2009;AFR;BDI;SA_OTHER_ALCOHOL;3.04;3.04042;1.79716;4.2549;
GISAHBDI;PUBLISHED;2009;AFR;BDI;SA_TOTAL;4.49;4.49375;3.09122;5.82714;
GISAHCPV;PUBLISHED;2000;AFR;CPV;SA_BEER;2.09;2.09;1.28207;2.8856;
GISAHCPV;PUBLISHED;2000;AFR;CPV;SA_WINE;0.95;0.95;0.58256;1.29829;
GISAHCPV;PUBLISHED;2000;AFR;CPV;SA_SPIRITS;0.45;0.45;0.2689;0.63263;
GISAHCPV;PUBLISHED;2000;AFR;CPV;SA_OTHER_ALCOHOL;0;0;0;0;
GISAHCPV;PUBLISHED;2000;AFR;CPV;SA_TOTAL;3.49;3.49;2.55356;4.35117;
GISAHCPV;PUBLISHED;2001;AFR;CPV;SA_BEER;2.12;2.12;1.28682;2.94487;
GISAHCPV;PUBLISHED;2001;AFR;CPV;SA_WINE;1.28;1.28116;0.76262;1.7854;
GISAHCPV;PUBLISHED;2001;AFR;CPV;SA_SPIRITS;0.46;0.46;0.27619;0.63204;
GISAHCPV;PUBLISHED;2001;AFR;CPV;SA_OTHER_ALCOHOL;0;0;0;0;
GISAHCPV;PUBLISHED;2001;AFR;CPV;SA_TOTAL;3.86;3.86116;2.89739;4.8347;
GISAHCPV;PUBLISHED;2002;AFR;CPV;SA_BEER;2.08;2.08;1.23831;2.85565;
GISAHCPV;PUBLISHED;2002;AFR;CPV;SA_WINE;1.52;1.52484;0.93403;2.1771;
GISAHCPV;PUBLISHED;2002;AFR;CPV;SA_SPIRITS;0.26;0.26;0.1598;0.3631;
GISAHCPV;PUBLISHED;2002;AFR;CPV;SA_OTHER_ALCOHOL;0.01;0.01;0.0062;0.01399;
GISAHCPV;PUBLISHED;2002;AFR;CPV;SA_TOTAL;3.87;3.87484;2.89194;4.93285;
GISAHCPV;PUBLISHED;2003;AFR;CPV;SA_BEER;2.32;2.32;1.35014;3.25277;
GISAHCPV;PUBLISHED;2003;AFR;CPV;SA_WINE;1.44;1.44468;0.88161;2.01838;
GISAHCPV;PUBLISHED;2003;AFR;CPV;SA_SPIRITS;0.44;0.44;0.27691;0.60815;
GISAHCPV;PUBLISHED;2003;AFR;CPV;SA_OTHER_ALCOHOL;0.01;0.01;0.00637;0.01378;
GISAHCPV;PUBLISHED;2003;AFR;CPV;SA_TOTAL;4.21;4.21468;3.13984;5.29243;
GISAHCPV;PUBLISHED;2004;AFR;CPV;SA_BEER;1.90;1.9;1.1772;2.59378;
GISAHCPV;PUBLISHED;2004;AFR;CPV;SA_WINE;1.84;1.84391;1.13472;2.55125;
GISAHCPV;PUBLISHED;2004;AFR;CPV;SA_SPIRITS;0.51;0.51;0.31566;0.71434;
GISAHCPV;PUBLISHED;2004;AFR;CPV;SA_OTHER_ALCOHOL;0;0;0;0;
GISAHCPV;PUBLISHED;2004;AFR;CPV;SA_TOTAL;4.25;4.25391;3.21183;5.30593;
GISAHCPV;PUBLISHED;2005;AFR;CPV;SA_BEER;2.19;2.19;1.31393;3.02844;
GISAHCPV;PUBLISHED;2005;AFR;CPV;SA_WINE;1.99;1.99147;1.13256;2.79167;
GISAHCPV;PUBLISHED;2005;AFR;CPV;SA_SPIRITS;0.14;0.14;0.08506;0.19175;
GISAHCPV;PUBLISHED;2005;AFR;CPV;SA_OTHER_ALCOHOL;0;0;0;0;
GISAHCPV;PUBLISHED;2005;AFR;CPV;SA_TOTAL;4.32;4.32147;3.14333;5.46459;
GISAHCPV;PUBLISHED;2006;AFR;CPV;SA_BEER;1.96;1.96358;1.19836;2.68817;
GISAHCPV;PUBLISHED;2006;AFR;CPV;SA_WINE;1.92;1.92099;1.20245;2.71023;
GISAHCPV;PUBLISHED;2006;AFR;CPV;SA_SPIRITS;0.47;0.46911;0.28159;0.64382;
GISAHCPV;PUBLISHED;2006;AFR;CPV;SA_OTHER_ALCOHOL;0.00;0.00182;0.0011;0.0025;
GISAHCPV;PUBLISHED;2006;AFR;CPV;SA_TOTAL;4.36;4.35551;3.28503;5.47942;
GISAHCPV;PUBLISHED;2007;AFR;CPV;SA_BEER;2.06;2.06358;1.23511;2.85067;
GISAHCPV;PUBLISHED;2007;AFR;CPV;SA_WINE;2.59;2.59493;1.59254;3.62566;
GISAHCPV;PUBLISHED;2007;AFR;CPV;SA_SPIRITS;0.74;0.74305;0.45142;1.03612;
GISAHCPV;PUBLISHED;2007;AFR;CPV;SA_OTHER_ALCOHOL;0.00;0.00081;0.0005;0.00114;
GISAHCPV;PUBLISHED;2007;AFR;CPV;SA_TOTAL;5.40;5.40237;4.13694;6.72088;
GISAHCPV;PUBLISHED;2008;AFR;CPV;SA_BEER;1.99;1.99106;1.2278;2.78173;
GISAHCPV;PUBLISHED;2008;AFR;CPV;SA_WINE;1.94;1.94013;1.20851;2.7022;
GISAHCPV;PUBLISHED;2008;AFR;CPV;SA_SPIRITS;0.32;0.31554;0.18302;0.44226;
GISAHCPV;PUBLISHED;2008;AFR;CPV;SA_OTHER_ALCOHOL;0;0;0;0;
GISAHCPV;PUBLISHED;2008;AFR;CPV;SA_TOTAL;4.25;4.24672;3.20593;5.35144;
GISAHCPV;PUBLISHED;2009;AFR;CPV;SA_BEER;2.22;2.2178;1.33823;3.11008;
GISAHCPV;PUBLISHED;2009;AFR;CPV;SA_WINE;1.49;1.49368;0.92103;2.03312;
GISAHCPV;PUBLISHED;2009;AFR;CPV;SA_SPIRITS;0.48;0.47996;0.29198;0.66365;
GISAHCPV;PUBLISHED;2009;AFR;CPV;SA_OTHER_ALCOHOL;0.00;0.00463;0.00269;0.00638;
GISAHCPV;PUBLISHED;2009;AFR;CPV;SA_TOTAL;4.20;4.19607;3.12112;5.23915;
GISAHCMR;PUBLISHED;2000;AFR;CMR;SA_BEER;2.14;2.14473;1.32796;2.96369;
GISAHCMR;PUBLISHED;2000;AFR;CMR;SA_WINE;0.09;0.08693;0.05484;0.12033;
GISAHCMR;PUBLISHED;2000;AFR;CMR;SA_SPIRITS;0;0;0;0;
GISAHCMR;PUBLISHED;2000;AFR;CMR;SA_OTHER_ALCOHOL;1.66;1.66328;0.99833;2.3108;
GISAHCMR;PUBLISHED;2000;AFR;CMR;SA_TOTAL;3.89;3.89494;2.81694;4.91997;
GISAHCMR;PUBLISHED;2001;AFR;CMR;SA_BEER;2.35;2.3545;1.45306;3.36429;
GISAHCMR;PUBLISHED;2001;AFR;CMR;SA_WINE;0.09;0.08693;0.05465;0.12028;
GISAHCMR;PUBLISHED;2001;AFR;CMR;SA_SPIRITS;0;0;0;0;
GISAHCMR;PUBLISHED;2001;AFR;CMR;SA_OTHER_ALCOHOL;1.94;1.9417;1.17433;2.7194;
GISAHCMR;PUBLISHED;2001;AFR;CMR;SA_TOTAL;4.38;4.38313;3.20155;5.71714;
GISAHCMR;PUBLISHED;2002;AFR;CMR;SA_BEER;2.44;2.44327;1.46974;3.4192;
GISAHCMR;PUBLISHED;2002;AFR;CMR;SA_WINE;0.08;0.08013;0.0483;0.11238;
GISAHCMR;PUBLISHED;2002;AFR;CMR;SA_SPIRITS;0;0;0;0;
GISAHCMR;PUBLISHED;2002;AFR;CMR;SA_OTHER_ALCOHOL;2.02;2.01753;1.25925;2.78692;
GISAHCMR;PUBLISHED;2002;AFR;CMR;SA_TOTAL;4.54;4.54094;3.28101;5.88396;
GISAHCMR;PUBLISHED;2003;AFR;CMR;SA_BEER;2.45;2.4493;1.4894;3.39529;
GISAHCMR;PUBLISHED;2003;AFR;CMR;SA_WINE;0.08;0.07985;0.04875;0.10879;
GISAHCMR;PUBLISHED;2003;AFR;CMR;SA_SPIRITS;0;0;0;0;
GISAHCMR;PUBLISHED;2003;AFR;CMR;SA_OTHER_ALCOHOL;2.07;2.06818;1.26416;2.80906;
GISAHCMR;PUBLISHED;2003;AFR;CMR;SA_TOTAL;4.60;4.59733;3.408;5.74577;
GISAHCMR;PUBLISHED;2004;AFR;CMR;SA_BEER;2.50;2.50162;1.60992;3.49959;
GISAHCMR;PUBLISHED;2004;AFR;CMR;SA_WINE;0.08;0.08171;0.04931;0.11331;
GISAHCMR;PUBLISHED;2004;AFR;CMR;SA_SPIRITS;0;0;0;0;
GISAHCMR;PUBLISHED;2004;AFR;CMR;SA_OTHER_ALCOHOL;2.10;2.10331;1.27423;2.90642;
GISAHCMR;PUBLISHED;2004;AFR;CMR;SA_TOTAL;4.69;4.68665;3.39164;5.97347;
GISAHCMR;PUBLISHED;2005;AFR;CMR;SA_BEER;2.17;2.17313;1.31631;3.02925;
GISAHCMR;PUBLISHED;2005;AFR;CMR;SA_WINE;0.09;0.0857;0.05134;0.11914;
GISAHCMR;PUBLISHED;2005;AFR;CMR;SA_SPIRITS;0;0;0;0;
GISAHCMR;PUBLISHED;2005;AFR;CMR;SA_OTHER_ALCOHOL;2.64;2.64272;1.6014;3.63712;
GISAHCMR;PUBLISHED;2005;AFR;CMR;SA_TOTAL;4.90;4.90155;3.63181;6.19486;
GISAHCMR;PUBLISHED;2006;AFR;CMR;SA_BEER;2.15;2.1517;1.3368;2.98203;
GISAHCMR;PUBLISHED;2006;AFR;CMR;SA_WINE;0.08;0.07704;0.04663;0.10626;
GISAHCMR;PUBLISHED;2006;AFR;CMR;SA_SPIRITS;0.05;0.0471;0.02836;0.06506;
GISAHCMR;PUBLISHED;2006;AFR;CMR;SA_OTHER_ALCOHOL;2.83;2.8251;1.71419;3.97935;
GISAHCMR;PUBLISHED;2006;AFR;CMR;SA_TOTAL;5.10;5.10095;3.77855;6.49546;
GISAHCMR;PUBLISHED;2007;AFR;CMR;SA_BEER;2.19;2.18534;1.33218;3.10305;
GISAHCMR;PUBLISHED;2007;AFR;CMR;SA_WINE;0.07;0.07476;0.04606;0.10304;
GISAHCMR;PUBLISHED;2007;AFR;CMR;SA_SPIRITS;0.07;0.06565;0.04227;0.09199;
GISAHCMR;PUBLISHED;2007;AFR;CMR;SA_OTHER_ALCOHOL;2.89;2.89053;1.85668;4.07837;
GISAHCMR;PUBLISHED;2007;AFR;CMR;SA_TOTAL;5.22;5.21628;3.88973;6.70671;
GISAHCMR;PUBLISHED;2008;AFR;CMR;SA_BEER;2.37;2.37334;1.3207;3.32457;
GISAHCMR;PUBLISHED;2008;AFR;CMR;SA_WINE;0.08;0.07673;0.04821;0.10482;
GISAHCMR;PUBLISHED;2008;AFR;CMR;SA_SPIRITS;0.06;0.06087;0.03536;0.08548;
GISAHCMR;PUBLISHED;2008;AFR;CMR;SA_OTHER_ALCOHOL;2.99;2.98742;1.80733;4.08526;
GISAHCMR;PUBLISHED;2008;AFR;CMR;SA_TOTAL;5.50;5.49835;4.01594;6.93579;
GISAHCMR;PUBLISHED;2009;AFR;CMR;SA_BEER;2.80;2.80216;1.67487;3.82982;
GISAHCMR;PUBLISHED;2009;AFR;CMR;SA_WINE;0.08;0.08082;0.04789;0.11239;
GISAHCMR;PUBLISHED;2009;AFR;CMR;SA_SPIRITS;0.01;0.01003;0.00607;0.01403;
GISAHCMR;PUBLISHED;2009;AFR;CMR;SA_OTHER_ALCOHOL;2.83;2.83193;1.6943;3.92288;
GISAHCMR;PUBLISHED;2009;AFR;CMR;SA_TOTAL;5.72;5.72493;4.14761;7.26737;
GISAHCAF;PUBLISHED;2000;AFR;CAF;SA_BEER;0.41;0.40994;0.24947;0.5748;
GISAHCAF;PUBLISHED;2000;AFR;CAF;SA_WINE;0.03;0.02911;0.01834;0.04026;
GISAHCAF;PUBLISHED;2000;AFR;CAF;SA_SPIRITS;0.02;0.02064;0.01212;0.02902;
GISAHCAF;PUBLISHED;2000;AFR;CAF;SA_OTHER_ALCOHOL;1.22;1.22061;0.74771;1.70971;
GISAHCAF;PUBLISHED;2000;AFR;CAF;SA_TOTAL;1.68;1.6803;1.17594;2.20825;
GISAHCAF;PUBLISHED;2001;AFR;CAF;SA_BEER;0.36;0.36396;0.21835;0.51208;
GISAHCAF;PUBLISHED;2001;AFR;CAF;SA_WINE;0.03;0.02911;0.01786;0.04057;
GISAHCAF;PUBLISHED;2001;AFR;CAF;SA_SPIRITS;0.04;0.03653;0.0216;0.05066;
GISAHCAF;PUBLISHED;2001;AFR;CAF;SA_OTHER_ALCOHOL;1.24;1.24334;0.72716;1.72205;
GISAHCAF;PUBLISHED;2001;AFR;CAF;SA_TOTAL;1.67;1.67294;1.12891;2.1914;
GISAHCAF;PUBLISHED;2002;AFR;CAF;SA_BEER;0.29;0.2928;0.17393;0.40186;
GISAHCAF;PUBLISHED;2002;AFR;CAF;SA_WINE;0.02;0.01872;0.01168;0.02613;
GISAHCAF;PUBLISHED;2002;AFR;CAF;SA_SPIRITS;0.02;0.02378;0.01405;0.03283;
GISAHCAF;PUBLISHED;2002;AFR;CAF;SA_OTHER_ALCOHOL;1.26;1.26436;0.76767;1.77074;
GISAHCAF;PUBLISHED;2002;AFR;CAF;SA_TOTAL;1.60;1.59966;1.10386;2.11967;
GISAHCAF;PUBLISHED;2003;AFR;CAF;SA_BEER;0.27;0.26766;0.15966;0.37339;
GISAHCAF;PUBLISHED;2003;AFR;CAF;SA_WINE;0.02;0.01872;0.01104;0.02612;
GISAHCAF;PUBLISHED;2003;AFR;CAF;SA_SPIRITS;0.04;0.03638;0.02144;0.05114;
GISAHCAF;PUBLISHED;2003;AFR;CAF;SA_OTHER_ALCOHOL;1.28;1.28389;0.76398;1.76509;
GISAHCAF;PUBLISHED;2003;AFR;CAF;SA_TOTAL;1.61;1.60665;1.08921;2.12726;
GISAHCAF;PUBLISHED;2004;AFR;CAF;SA_BEER;0.25;0.24976;0.15534;0.34049;
GISAHCAF;PUBLISHED;2004;AFR;CAF;SA_WINE;0.01;0.01454;0.00894;0.02015;
GISAHCAF;PUBLISHED;2004;AFR;CAF;SA_SPIRITS;0.03;0.03347;0.01874;0.04672;
GISAHCAF;PUBLISHED;2004;AFR;CAF;SA_OTHER_ALCOHOL;1.30;1.30218;0.78349;1.76133;
GISAHCAF;PUBLISHED;2004;AFR;CAF;SA_TOTAL;1.60;1.59996;1.07614;2.06519;
GISAHCAF;PUBLISHED;2005;AFR;CAF;SA_BEER;0.22;0.21571;0.13277;0.30257;
GISAHCAF;PUBLISHED;2005;AFR;CAF;SA_WINE;0.01;0.01037;0.00646;0.01436;
GISAHCAF;PUBLISHED;2005;AFR;CAF;SA_SPIRITS;0.03;0.02781;0.0173;0.03915;
GISAHCAF;PUBLISHED;2005;AFR;CAF;SA_OTHER_ALCOHOL;1.32;1.3194;0.77277;1.80359;
GISAHCAF;PUBLISHED;2005;AFR;CAF;SA_TOTAL;1.57;1.57329;1.01497;2.06633;
GISAHCAF;PUBLISHED;2006;AFR;CAF;SA_BEER;0.26;0.25787;0.15251;0.36091;
GISAHCAF;PUBLISHED;2006;AFR;CAF;SA_WINE;0.09;0.08529;0.05477;0.11984;
GISAHCAF;PUBLISHED;2006;AFR;CAF;SA_SPIRITS;0.04;0.03548;0.02157;0.05043;
GISAHCAF;PUBLISHED;2006;AFR;CAF;SA_OTHER_ALCOHOL;1.32;1.32028;0.82095;1.82532;
GISAHCAF;PUBLISHED;2006;AFR;CAF;SA_TOTAL;1.70;1.69892;1.17508;2.22288;
GISAHCAF;PUBLISHED;2007;AFR;CAF;SA_BEER;0.28;0.27827;0.1745;0.38339;
GISAHCAF;PUBLISHED;2007;AFR;CAF;SA_WINE;0.01;0.01251;0.00757;0.0175;
GISAHCAF;PUBLISHED;2007;AFR;CAF;SA_SPIRITS;0.03;0.03347;0.02113;0.04528;
GISAHCAF;PUBLISHED;2007;AFR;CAF;SA_OTHER_ALCOHOL;1.36;1.36086;0.83189;1.88159;
GISAHCAF;PUBLISHED;2007;AFR;CAF;SA_TOTAL;1.69;1.68511;1.13094;2.23502;
GISAHCAF;PUBLISHED;2008;AFR;CAF;SA_BEER;0.31;0.31215;0.19026;0.43849;
GISAHCAF;PUBLISHED;2008;AFR;CAF;SA_WINE;0.01;0.01043;0.00648;0.01446;
GISAHCAF;PUBLISHED;2008;AFR;CAF;SA_SPIRITS;0.02;0.02289;0.01399;0.03187;
GISAHCAF;PUBLISHED;2008;AFR;CAF;SA_OTHER_ALCOHOL;1.38;1.38066;0.81512;1.89433;
GISAHCAF;PUBLISHED;2008;AFR;CAF;SA_TOTAL;1.73;1.72614;1.14318;2.26603;
GISAHCAF;PUBLISHED;2009;AFR;CAF;SA_BEER;0.30;0.30214;0.18967;0.41966;
GISAHCAF;PUBLISHED;2009;AFR;CAF;SA_WINE;0.01;0.01252;0.00773;0.0179;
GISAHCAF;PUBLISHED;2009;AFR;CAF;SA_SPIRITS;0.04;0.03807;0.02229;0.05166;
GISAHCAF;PUBLISHED;2009;AFR;CAF;SA_OTHER_ALCOHOL;1.30;1.30334;0.78615;1.81843;
GISAHCAF;PUBLISHED;2009;AFR;CAF;SA_TOTAL;1.66;1.65607;1.11014;2.20297;
GISAHTCD;PUBLISHED;2000;AFR;TCD;SA_BEER;0.17;0.17222;0.1051;0.23612;
GISAHTCD;PUBLISHED;2000;AFR;TCD;SA_WINE;0.05;0.04706;0.02999;0.06586;
GISAHTCD;PUBLISHED;2000;AFR;TCD;SA_SPIRITS;0;0;0;0;
GISAHTCD;PUBLISHED;2000;AFR;TCD;SA_OTHER_ALCOHOL;0.08;0.08;0.04826;0.11236;
GISAHTCD;PUBLISHED;2000;AFR;TCD;SA_TOTAL;0.30;0.29929;0.21873;0.37278;
GISAHTCD;PUBLISHED;2001;AFR;TCD;SA_BEER;0.18;0.17996;0.11051;0.25036;
GISAHTCD;PUBLISHED;2001;AFR;TCD;SA_WINE;0.05;0.04706;0.02855;0.06517;
GISAHTCD;PUBLISHED;2001;AFR;TCD;SA_SPIRITS;0;0;0;0;
GISAHTCD;PUBLISHED;2001;AFR;TCD;SA_OTHER_ALCOHOL;0.11;0.11;0.06675;0.15458;
GISAHTCD;PUBLISHED;2001;AFR;TCD;SA_TOTAL;0.34;0.33703;0.25632;0.42152;
GISAHTCD;PUBLISHED;2002;AFR;TCD;SA_BEER;0.22;0.21938;0.13525;0.30739;
GISAHTCD;PUBLISHED;2002;AFR;TCD;SA_WINE;0.05;0.04716;0.02909;0.06517;
GISAHTCD;PUBLISHED;2002;AFR;TCD;SA_SPIRITS;0.03;0.03;0.0188;0.04247;
GISAHTCD;PUBLISHED;2002;AFR;TCD;SA_OTHER_ALCOHOL;0.10;0.1;0.06046;0.13874;
GISAHTCD;PUBLISHED;2002;AFR;TCD;SA_TOTAL;0.40;0.39654;0.29969;0.49231;
GISAHTCD;PUBLISHED;2003;AFR;TCD;SA_BEER;0.24;0.24393;0.15136;0.33748;
GISAHTCD;PUBLISHED;2003;AFR;TCD;SA_WINE;0.05;0.0472;0.02751;0.06556;
GISAHTCD;PUBLISHED;2003;AFR;TCD;SA_SPIRITS;0.03;0.03;0.01914;0.04114;
GISAHTCD;PUBLISHED;2003;AFR;TCD;SA_OTHER_ALCOHOL;0.14;0.14;0.08432;0.19111;
GISAHTCD;PUBLISHED;2003;AFR;TCD;SA_TOTAL;0.46;0.46114;0.35353;0.5788;
GISAHTCD;PUBLISHED;2004;AFR;TCD;SA_BEER;0.23;0.22783;0.14162;0.3176;
GISAHTCD;PUBLISHED;2004;AFR;TCD;SA_WINE;0.09;0.09439;0.05781;0.13102;
GISAHTCD;PUBLISHED;2004;AFR;TCD;SA_SPIRITS;0.02;0.02;0.01183;0.02793;
GISAHTCD;PUBLISHED;2004;AFR;TCD;SA_OTHER_ALCOHOL;0.08;0.08;0.04626;0.10996;
GISAHTCD;PUBLISHED;2004;AFR;TCD;SA_TOTAL;0.42;0.42222;0.3243;0.52715;
GISAHTCD;PUBLISHED;2005;AFR;TCD;SA_BEER;0.24;0.23991;0.14116;0.32999;
GISAHTCD;PUBLISHED;2005;AFR;TCD;SA_WINE;0.05;0.04712;0.02856;0.06489;
GISAHTCD;PUBLISHED;2005;AFR;TCD;SA_SPIRITS;0.02;0.02193;0.01289;0.0306;
GISAHTCD;PUBLISHED;2005;AFR;TCD;SA_OTHER_ALCOHOL;0.15;0.14678;0.09156;0.2047;
GISAHTCD;PUBLISHED;2005;AFR;TCD;SA_TOTAL;0.46;0.45574;0.33476;0.56063;
GISAHTCD;PUBLISHED;2006;AFR;TCD;SA_BEER;0.23;0.23094;0.14357;0.31817;
GISAHTCD;PUBLISHED;2006;AFR;TCD;SA_WINE;0.05;0.04715;0.0278;0.06421;
GISAHTCD;PUBLISHED;2006;AFR;TCD;SA_SPIRITS;0.02;0.01682;0.01027;0.0227;
GISAHTCD;PUBLISHED;2006;AFR;TCD;SA_OTHER_ALCOHOL;0.19;0.19134;0.10897;0.26855;
GISAHTCD;PUBLISHED;2006;AFR;TCD;SA_TOTAL;0.49;0.48624;0.36418;0.6035;
