PAIS,NOMBRE PAIS,ANIO,RENTA RECURSOS,INDUSTRIA,PIB,INVERSION SALUD,INVERSION EDUCACION,INVERSION DESARROLLO,GINI,INVERS.,PIB.INV,IND.ESTADO,ESPERANZA
KNA,St. Kitts and Nevis,2003,0.0,24.3502343417128,469869869.86987,4.75159693,3.79099011421204,0.1599781862036746,51.2,0.08702565230415715,40890731.923494875,10.474714857358382,70.7676
KNA,St. Kitts and Nevis,2004,0.0,22.7029949657687,506900000.0,4.49067402,3.9713499546051,0.15705523157322926,51.2,0.08619079206178329,43690112.49611795,10.474720324898561,71.303
KNA,St. Kitts and Nevis,2005,0.0,22.2498223290128,547203703.703704,4.72803879,3.83144998550415,0.15413227694278392,51.2,0.08713621052446935,47681257.1256953,10.474728120102917,71.3616
KNA,St. Kitts and Nevis,2006,0.0,23.1516391558233,644414814.814815,4.98203421,4.05927991867065,0.15120932231233858,51.2,0.09192523450982988,59237982.973460466,10.474750691833087,71.2885
KNA,St. Kitts and Nevis,2007,0.0,23.2344833885883,689285185.185185,4.79733467,4.1938099861145,0.14828636768189324,51.2,0.09139431023796393,62996744.057247214,10.47475803316333,71.3668
KNA,St. Kitts and Nevis,2008,0.0,21.9405337717059,777691333.333333,5.49402666,4.0000162422657,0.1453634130514479,51.2,0.09639406315317148,74964827.49900743,10.474781408326301,71.3738
KNA,St. Kitts and Nevis,2009,0.0,23.2275203495522,774273111.111111,5.47526932,3.8062224984169,0.14244045842100256,51.2,0.09423932276837903,72966973.628877,10.474777506267962,71.3927
KNA,St. Kitts and Nevis,2010,0.0,22.5446482821317,778718111.111111,5.34327459,3.6124287545681,0.1395175037905572,51.2,0.09095220848358657,70826131.9917225,10.47477332493664,71.2705
KNA,St. Kitts and Nevis,2011,0.0,20.9395603312499,836092407.407407,5.27746201,3.4186350107193,0.13659454916011185,51.2,0.08832691569879411,73849463.58547586,10.47477922988116,71.5378
KNA,St. Kitts and Nevis,2012,0.0,18.6473580585912,826231629.62963,5.17226887,3.2248412668705,0.1336715945296665,51.2,0.08530781731400167,70484016.91949436,10.47477265674314,71.669
KNA,St. Kitts and Nevis,2013,0.0,19.693538817566,875376407.407407,5.26012945,3.0310475230216998,0.13074863989922114,51.2,0.0842192561292092,73723549.8649114,10.474778983955924,71.457
KNA,St. Kitts and Nevis,2014,0.0,21.3348865613157,954062481.481481,4.94039154,2.8372537791729,0.1278256852687758,51.2,0.07905471004441676,75423132.83777522,10.474782303453917,70.9659
KNA,St. Kitts and Nevis,2015,0.0,22.7097466301632,958407222.222222,5.31301308,2.6434600353241,0.12490273063833046,51.2,0.08081375845962431,77452489.76262613,10.47478626704166,70.763
KNA,St. Kitts and Nevis,2016,0.0,24.5372473307397,1008942296.2963,5.63215637,4.15000009536743,0.12197977600788512,51.2,0.09904136241375314,99927019.62204616,10.474830162607791,71.7405
KNA,St. Kitts and Nevis,2017,0.0,26.2549788762777,1060638333.33333,5.59630823,4.25,0.11905682137743978,51.2,0.0996536505137744,105696481.79151182,10.474841431088592,71.8399
KNA,St. Kitts and Nevis,2018,0.0,24.5456171035519,1078505888.88889,5.21287775,4.42000007629395,0.11613386674699443,51.2,0.09749011693040943,105143665.21791305,10.474840351368721,71.4671
KNA,St. Kitts and Nevis,2019,0.0,24.0944035397512,1164877851.85185,5.39632845,4.30000019073486,0.11321091211654909,51.2,0.0980953955285141,114269153.61981307,10.474858174588256,71.5717
KNA,St. Kitts and Nevis,2020,0.0,20.8843231421114,980905888.888889,5.12898135,4.30000019073486,0.11028795748610375,51.2,0.09539269498220963,93571256.265031,10.474817749007485,71.6266
LCA,St. Lucia,2000,0.0103818193523589,15.5718308786508,932592592.592592,4.86163425,5.70733022689819,0.10736500285565839,51.2,0.10676329479753849,99566657.88896361,10.47482945877628,70.7678
LCA,St. Lucia,2001,0.0108995599317505,15.5718308786508,892592592.592592,5.11714458,5.70733022689819,0.10444204822521305,51.2,0.10928916855123402,97550702.29943475,10.474825521363021,71.1345
LCA,St. Lucia,2002,0.0097636863054187,15.5718308786508,900000000.0,5.38443518,4.62091016769409,0.10151909359476771,51.2,0.10106864441288857,90961779.97159971,10.4748126523741,71.472
LCA,St. Lucia,2003,0.0095526213924406,15.5718308786508,987407407.407407,5.23676491,3.53449010848999,0.09859613896432236,51.2,0.08869851157454312,87581567.3547155,10.474806050396332,71.7707
LCA,St. Lucia,2004,0.0092364470198428,15.5718308786508,1066666666.66667,4.76429749,3.43646001815796,0.09567318433387702,51.2,0.08296430692491837,88495260.7199132,10.474807834953685,72.0276
LCA,St. Lucia,2005,0.0083732251519694,15.5718308786508,1135555555.55556,4.8572278,4.23895978927612,0.09275022970343166,51.2,0.09188937818979553,104345493.89996824,10.474838792440366,72.2445
LCA,St. Lucia,2006,0.0110035424742076,15.5718308786508,1268319185.18519,5.12402296,4.69669008255005,0.08982727507298632,51.2,0.09910540317623036,125697284.20392622,10.474880495155803,72.4654
LCA,St. Lucia,2007,0.0107765868852307,13.33867026693,1336088814.81481,5.52015734,4.590110063552855,0.08690432044254098,51.2,0.10197171723995396,136243270.83176103,10.474901092785936,72.5985
LCA,St. Lucia,2008,0.0106419166723723,12.9331554810898,1437731111.11111,5.05127954,4.48353004455566,0.08398136581209563,51.2,0.09618790950367756,138292350.00617725,10.474905094893698,72.6977
LCA,St. Lucia,2009,0.0099301138111571,13.1941065698207,1401507888.88889,5.23717833,3.0676600933075,0.08105841118165029,51.2,0.08385896834489151,117529005.68944916,10.474864541486829,72.7222
LCA,St. Lucia,2010,0.0213939960859462,11.9463011578237,1486758037.03704,5.0379777,3.4828999042511,0.07813545655120493,51.2,0.08599013060802305,127846517.78734304,10.474884692877646,72.7196
LCA,St. Lucia,2011,0.017173382973748,11.5839152109129,1576988407.40741,5.14028311,3.58823990821838,0.0752125019207596,51.2,0.08803735520139139,138833888.57140267,10.474906152586207,72.944
LCA,St. Lucia,2012,0.016416211273769,11.308477777837,1605146777.77778,5.00246382,3.27298998832703,0.07228954729031425,51.2,0.08347743355617343,133993533.4898505,10.47489669876769,72.8821
LCA,St. Lucia,2013,0.0193275951740473,10.5285773640484,1664816740.74074,5.14402056,3.85984992980957,0.06936659265986891,51.2,0.09073237082469439,151052769.87604794,10.474930017588756,72.7353
LCA,St. Lucia,2014,0.0253589723314246,10.320615122663,1755130814.81481,4.75532579,3.88069009780884,0.06644363802942356,51.2,0.08702459525838263,152739548.78477415,10.474933312078814,72.8638
LCA,St. Lucia,2015,0.018653969323322,10.9403208318577,1808079888.88889,4.5808239,3.86772990226746,0.0635206833989782,51.2,0.08512074485666438,153905106.90257728,10.47493558855951,73.1381
LCA,St. Lucia,2016,0.0242368537719752,10.9500750568751,1865513429.62963,4.91194296,5.20828008651733,0.060597728768532866,51.2,0.10180820775285863,189924578.8094812,10.47500593909058,73.1116
LCA,St. Lucia,2017,0.0188674294808328,10.9334750746665,1996771440.74074,4.65729332,3.63348007202148,0.057674774138087526,51.2,0.08348448166159567,166699428.72691828,10.474960577469323,73.1275
LCA,St. Lucia,2018,0.0119087751721293,10.0834080555924,2065127262.96296,4.41556692,3.33566999435425,0.05475181950764218,51.2,0.07805988733861892,161203601.4867991,10.474949843431746,73.3569
LCA,St. Lucia,2019,0.010352512219726,9.83298241378292,2118791548.14815,4.32460737,3.26606011390686,0.05182886487719683,51.2,0.07642496348784056,161928566.70556754,10.47495125937944,73.4449
LCA,St. Lucia,2020,0.0179508532356135,10.9834047067382,1616772748.14815,4.310060025,3.5752100944519,0.04890591024675149,51.2,0.07934176029698652,128277595.83827066,10.474885534826964,73.416
MEX,Mexico,2000,3.48034666575852,34.2097056913308,707906744574.644,4.44912481,3.99243998527527,0.306129992008209,52.6,0.08747694787283479,61925521393.98431,10.313571554428806,73.5692
MEX,Mexico,2001,2.49568411439543,33.2173413534012,756706300589.791,4.8203578,4.24104022979736,0.324180006980896,51.35,0.09385578036778255,71021260351.07268,10.582345426653632,73.8668
MEX,Mexico,2002,2.62829188080854,32.7103576481985,772106378935.377,5.0716424,4.45495986938477,0.354299992322922,50.1,0.09880902261707691,76291076659.01501,10.856894596595971,74.1059
MEX,Mexico,2003,3.44311201943871,31.1910772712026,729336319677.449,5.81486464,5.07257986068726,0.393139988183975,50.05,0.11280584488871234,82273399749.23863,10.87969333863098,74.2743
MEX,Mexico,2004,4.36602281833024,32.851060047984,782240601984.76,5.9539032,4.72670984268188,0.388159990310669,50.0,0.11068773032992549,86584436805.6077,10.899195106082349,74.372
MEX,Mexico,2005,5.7327538146515,32.7834060602748,877476221382.101,5.83612156,4.84568977355957,0.398440003395081,50.1,0.1108025133695465,97226570751.14938,10.898682009953527,74.3765
MEX,Mexico,2006,6.14082292371565,34.1952791030793,975387131716.089,5.65525532,4.69992017745972,0.369219988584518,48.9,0.10724395486044239,104604373525.21661,11.181221860451501,74.3313
MEX,Mexico,2007,5.61644383895187,33.8351374948798,1052696282278.87,5.76644516,4.69050979614258,0.398330003023148,49.4,0.10855284959165729,114273181195.91498,11.087624083869398,74.2384
MEX,Mexico,2008,6.46390540473556,34.7561916984963,1109989063586.62,5.69886971,4.82006978988647,0.443870007991791,49.9,0.10962809507878261,121685986599.28287,10.991380967604911,74.1524
MEX,Mexico,2009,3.97955834388695,31.8940938511825,900045350649.351,6.12978458,5.18794012069702,0.47953999042511,48.55,0.1179726469112213,106180732356.24223,11.26507486836624,74.119
MEX,Mexico,2010,4.87178672283127,32.3619104538285,1057801295584.05,5.73688889,5.15922021865845,0.494850009679794,47.2,0.11390959118338245,120493713133.23145,11.617599214764404,74.1901
MEX,Mexico,2011,6.80363486995683,33.556801094017,1180489601957.61,5.51883602,5.10564994812012,0.471289992332459,47.95,0.11095775960452578,130984481469.65483,11.457763498863864,74.3651
MEX,Mexico,2012,6.41609075589936,33.7764665245485,1201089987015.45,5.66522121,5.10309982299805,0.420960009098053,48.7,0.11189281042096103,134393334215.63428,11.288308933164684,74.574
MEX,Mexico,2013,5.59472733708794,31.8563175636679,1274443084716.57,5.80923605,4.69605016708374,0.425029993057251,48.7,0.10930316210140992,139300659077.79614,11.298385575592121,74.7391
MEX,Mexico,2014,4.58306692696599,31.4901871470131,1315351183524.54,5.55341005,5.25747013092041,0.43529999256134,48.7,0.11246180173481751,147926764013.1944,11.316098316732571,74.7974
MEX,Mexico,2015,2.20068400833779,29.9853032661018,1171867608197.72,5.72277403,5.22942018508911,0.42943000793457,48.2,0.11381624223023681,133377567556.39995,11.403300173842256,74.6822
MEX,Mexico,2016,1.97649012771073,29.6399553095595,1078490651625.31,5.55345869,4.90681982040405,0.387780010700226,47.7,0.10848058521104276,116995297032.95248,11.488487239556644,74.4122
MEX,Mexico,2017,2.49145989462518,30.946234976635,1158913035796.37,5.45759058,4.51821994781494,0.328319996595383,47.2,0.10304130524410322,119415911872.8641,11.615315737517864,74.1378
MEX,Mexico,2018,2.97246357186155,31.1488466948457,1222408203104.3,5.37870932,4.2542200088501,0.307110011577606,46.7,0.09940039340427706,121507856289.18285,11.744156258082976,74.0146
MEX,Mexico,2019,2.33148864039562,30.7912093993868,1269404276770.7,5.43305254,4.2542200088501,0.283840000629425,46.05,0.09971112549479524,126573729144.71306,11.92092691722102,74.2021
MEX,Mexico,2020,2.08990491135674,29.620622838715,1087117783073.31,5.3359446550000005,4.2542200088501,0.300960004329681,45.4,0.09891124668179782,107528175213.73334,12.049650421694496,70.1328
NIC,Nicaragua,2000,1.35400875398814,20.1553281368856,5107329007.0922,5.23883677,3.00160002708435,0.21228333562612506,52.9,0.08452720132710476,431708227.22624445,10.138837097283165,67.2335
NIC,Nicaragua,2001,1.1484790007725,21.4993404064897,5323146565.70315,5.48459768,2.6963050365448,0.12360666692256914,52.9,0.08304509383467369,442061206.0445391,10.138856668131591,67.2145
NIC,Nicaragua,2002,1.14157988948959,21.462279778213,5224213017.54386,5.73315907,2.39101004600525,0.0349299982190132,51.875,0.08159099114224264,426248718.0396098,10.339160221597316,67.1799
NIC,Nicaragua,2003,1.12766211903532,20.5947609449169,5322454925.84746,6.08317614,2.42200994491577,0.04031999823119904,50.849999999999994,0.08545506083146968,454830709.46105015,10.547626247679506,67.2174
NIC,Nicaragua,2004,1.29185557601931,21.396991205962,5795568204.64532,6.05740404,2.7166142463684073,0.04570999824338488,49.824999999999996,0.08819728284611793,511153368.19907117,10.764725076976953,67.4233
NIC,Nicaragua,2005,1.09483173230695,20.9665631875219,6321335612.22233,6.22468948,3.0112185478210445,0.05109999825557073,48.8,0.09287008026076615,587062945.6623272,10.990983973732028,67.9359
NIC,Nicaragua,2006,1.57911008602718,20.8748117168895,6763361732.88486,6.35756493,3.3058228492736816,0.05648999826775658,47.574999999999996,0.09719877777541439,657390494.0894171,11.274136640524768,68.7246
NIC,Nicaragua,2007,1.54256603348949,20.7274240775763,7423313548.52698,6.95643044,3.600427150726319,0.06187999827994242,46.349999999999994,0.10618737589006261,788262186.127229,11.572387008461046,69.5595
NIC,Nicaragua,2008,1.24019591924299,21.9638886526288,8496946608.23151,7.16700697,3.895031452178956,0.06726999829212826,45.125,0.11129308420471085,945651394.3528417,11.886889235744976,70.5863
NIC,Nicaragua,2009,1.17500957995482,21.0769531550853,8298679908.55232,7.68584394,4.189635753631594,0.0726599983043141,43.9,0.11948139691935908,991537868.0604502,12.218689417092547,71.4328
NIC,Nicaragua,2010,4.12793903263276,21.9686399041983,8758639096.47693,7.71019173,4.48424005508423,0.07804999831649996,44.36,0.1227248178340073,1074902387.5889456,12.092173170926863,72.009
NIC,Nicaragua,2011,5.06619146173018,23.1574673102718,9774307336.23792,7.44982004,4.384002566337587,0.0834399983286858,44.82,0.11917262604666272,1164829873.0466337,11.968268509836266,72.4162
NIC,Nicaragua,2012,4.5746713612509,24.5473680814858,10532006608.1447,7.48836899,4.283765077590945,0.104489997029305,45.28,0.1187662406462025,1250846831.3103082,11.846872709953352,72.6148
NIC,Nicaragua,2013,4.73347032592131,25.3872500276213,10982979274.1922,7.6386919,4.183527588844303,0.10283999890089,45.74,0.11925059487745193,1309726811.9741452,11.727859298311198,72.7044
NIC,Nicaragua,2014,4.1866516905774,25.0983291342821,11880434070.7811,7.97716141,4.08329010009766,0.0893500000238419,46.2,0.12149801510121502,1443449158.1407514,11.611377847172529,72.8121
NIC,Nicaragua,2015,2.1053983561315,25.7351735800545,12756706583.3113,7.96303225,4.07843017578125,0.10741999745369,46.2,0.1214888242323494,1549797283.883561,11.61160803792089,72.983
NIC,Nicaragua,2016,3.10528255813461,25.794651568265,13286083644.8761,8.04877567,4.08114004135132,0.1499566634496057,46.2,0.12279872374800926,1631514115.2000842,11.61178491417915,73.2562
NIC,Nicaragua,2017,2.69039622741771,24.8168504799905,13785909906.1925,8.33672619,4.35769987106323,0.19249332944552136,46.2,0.1288691939050875,1776579096.8591878,11.612098907645946,73.5536
NIC,Nicaragua,2018,1.9993450792517,24.9961069422952,13025239912.2751,8.58646584,4.46999979019165,0.23502999544143702,46.2,0.13291495625633087,1731249193.16826,11.612000790971289,73.8497
NIC,Nicaragua,2019,1.25986302950071,24.7151396618587,12596636042.2321,8.4039259,4.59999990463257,0.2775666614373527,46.2,0.13281492466069922,1673021266.9273047,11.611874756498906,74.0543
NIC,Nicaragua,2020,1.63272147554266,25.8153619795402,12586941392.6347,7.6584363,4.63000011444092,0.32010332743326836,46.2,0.1260853974187419,1587029507.7767587,11.611688627150095,71.7954
PAN,Panama,2000,0.137185387867812,21.5483007107785,12304115000.0,6.9129467,4.75968980789185,0.362639993429184,56.6,0.12035276501321035,1480834261.2905166,9.477904506178193,74.0015
PAN,Panama,2001,0.124076228094074,19.1977925731547,12502013400.0,6.8341074,4.10587978363037,0.360740005970001,56.7,0.11300727189600371,1412818427.5412817,9.46106866783617,74.4144
PAN,Panama,2002,0.123117307933687,17.9316087447011,12994310400.0,6.96316957,4.19163990020752,0.342200011014938,56.1,0.11497009481222459,1493957098.707476,9.562401200239348,74.8238
PAN,Panama,2003,0.143856414123735,18.9886283763848,13693981200.0,6.61838865,4.16870021820068,0.321090012788773,55.7,0.11108178880989453,1521151927.625066,9.631120768695139,75.2175
PAN,Panama,2004,0.160147634592891,19.1095521137653,15013381700.0,6.99114799,3.5786600112915,0.226459994912148,54.8,0.10796267996203648,1620884923.6249952,9.789478104305095,75.5444
PAN,Panama,2005,0.0972217882047119,18.7151574508049,16374393900.0,6.09434938,3.5595675110816924,0.23183000087738,53.8,0.09885746891959071,1618731136.0463858,9.971434660542032,75.8285
PAN,Panama,2006,0.127267314799788,18.7841868748297,18141666300.0,6.45193529,3.540475010871885,0.235369995236397,54.6,0.10227780296108281,1855489771.2171164,9.825766677668103,76.0123
PAN,Panama,2007,0.117743566254022,16.9863011074172,21295984200.0,6.92857409,3.5213825106620775,0.18172000348568,52.7,0.10631676604147758,2264120169.814403,10.18079171993431,76.154
PAN,Panama,2008,0.109519193817279,19.0074780343875,25155888600.0,6.84644938,3.50229001045227,0.190650001168251,52.7,0.10539389391620521,2651277054.476276,10.181526362979211,76.2247
PAN,Panama,2009,0.144701920054709,18.4222706448141,27116635600.0,6.99648428,3.3878633181254068,0.132100000977516,51.8,0.10516447599102921,2851706773.513688,10.35881239963143,76.3429
PAN,Panama,2010,0.234720390775009,18.381613907875,29440287600.0,7.08509684,3.2734366257985434,0.14452999830246,51.6,0.10503063464101003,3092132090.641858,10.399428775825987,76.4479
PAN,Panama,2011,0.267844792224432,18.9821755837518,34686224300.0,6.59314489,3.15900993347168,0.173040002584457,51.3,0.09925194826056136,3442675339.577826,10.460927468957399,76.6269
PAN,Panama,2012,0.260231138443882,20.6649885882011,40429734400.0,6.56412029,3.2795050144195548,0.0753400027751923,51.7,0.09918965307194748,4010211328.9269805,10.381089608441961,76.8185
PAN,Panama,2013,0.194417806387066,24.0600908850997,45599994000.0,6.65125561,3.40000009536743,0.0620599985122681,51.5,0.10113315703879697,4611671354.170199,10.42257240308687,77.0378
PAN,Panama,2014,0.203805517934463,25.3436075084368,49921464400.0,6.92144489,3.11814498901367,0.140520006418228,50.5,0.10180109885431898,5082059932.336766,10.629891437956246,77.2478
PAN,Panama,2015,0.134976055917076,26.0457637783331,54091713800.0,6.8090291,2.83628988265991,0.12032999843359,50.8,0.097656489810935,5282406897.565712,10.567510872309317,77.4684
PAN,Panama,2016,0.126426735719514,26.8232052626291,57907695400.0,7.32181311,2.84608006477356,0.144940003752708,50.4,0.10312833178526268,5971924024.131129,10.652748095753369,77.6529
PAN,Panama,2017,0.124285087019138,29.3522445219169,62202725200.0,6.90812922,2.88224005699158,0.147180005908012,49.9,0.09937549282899592,6181426472.056604,10.75990890322169,77.7954
PAN,Panama,2018,0.0992421549959882,29.4800111934485,64929409200.0,7.28005838,2.8829300403595,0.1311420053243634,49.2,0.10294130425683864,6683918067.673978,10.914018362404962,77.8629
PAN,Panama,2019,0.315952109917364,29.6386097931729,66984427200.0,7.58405781,3.12736010551453,0.1151040047407148,49.8,0.10826521920255244,7252083693.965416,10.783665060099464,77.8103
PAN,Panama,2020,0.11974655380302,23.9232029353519,53977037000.0,6.801354885,3.90607142448425,0.0990660041570662,49.8,0.10806492313641317,5833024354.536329,10.780815543353622,76.657
PER,Peru,2000,2.90650149757878,29.0341336995526,51744749133.213,4.41482639,3.22802996635437,0.112659998238087,49.1,0.07755516354592457,4013072481.6691723,10.930806901664432,70.424
PER,Peru,2001,1.78357942799834,29.0351564426085,52030158775.4055,4.72161007,3.03712010383606,0.110959999263287,51.3,0.07869690173099347,4094612292.1960745,10.462198301223712,71.0409
PER,Peru,2002,1.96132618608326,29.4440321551084,54777553515.0809,4.93902206,2.82056999206543,0.106140002608299,53.6,0.07865732054673728,4308655585.601774,10.01366002205442,71.6608
PER,Peru,2003,2.9439807999488,29.8893494570244,58731030121.8671,4.58695984,2.93779993057251,0.108130000531673,53.1,0.07632889771104183,4482874790.63611,10.108278702497557,72.2166
PER,Peru,2004,6.26736525347865,32.6500976155483,66768703497.5687,4.42970943,2.95787000656128,0.155780002474785,49.9,0.07543359439036065,5036603297.605852,10.757614668403152,72.668
PER,Peru,2005,7.83717612088289,34.3566674243965,76060606060.6061,4.66595268,2.83903002738953,0.14535714473043182,50.5,0.07650339852119963,5818894857.218519,10.631350517015418,72.9858
PER,Peru,2006,13.4030533894671,37.4577549944707,88643193061.748,4.4095645,2.65281009674072,0.13493428698607862,50.3,0.07197308883726798,6379924409.052285,10.674737655357097,73.1721
PER,Peru,2007,14.1730680259083,37.6989799588981,102170981144.136,4.42612123,2.62940001487732,0.12451142924172544,50.0,0.07180032674119045,7335909829.616974,10.74069805213037,73.2227
PER,Peru,2008,11.8852558545984,36.3269344719167,120550599815.441,4.51443434,2.8677499294281,0.11408857149737225,47.5,0.07496272840925472,9036801873.537655,11.309578774966537,73.3772
PER,Peru,2009,8.85750081300515,33.551682543695,120822986521.479,4.97619247,3.13994002342224,0.10366571375301907,47.0,0.08219798207175259,9931405679.948135,11.431796855139394,73.4661
PER,Peru,2010,11.1977705074539,35.7720066029406,147528937028.778,4.71548748,2.86730003356934,0.09324285600866589,45.5,0.07676030369578006,11324366010.244614,11.811730730210575,73.7106
PER,Peru,2011,12.6118858514286,37.2361002771383,171761737046.585,4.53341627,2.6635000705719,0.0828199982643127,44.7,0.07279736338836212,12503801587.996548,12.025764916831239,74.1327
PER,Peru,2012,9.89442960788338,35.5335533553355,192648999090.082,4.74023867,2.92276000976563,0.0553000010550022,44.4,0.07718298680820632,14869225155.38395,12.112347615745385,74.544
PER,Peru,2013,7.5737694296158,33.8594367461678,201175469114.327,4.76035166,3.29729008674622,0.0817399993538857,43.9,0.08139381746100106,16374439410.72279,12.253730195094056,74.9668
PER,Peru,2014,5.49885413380826,31.701403934103,200789362451.567,4.978508,3.69599008560181,0.108050003647804,43.1,0.08782548089249614,17634422315.406578,12.484101017519661,75.3334
PER,Peru,2015,3.87034540850538,30.3378798708175,189805300841.603,4.97963047,3.96933007240295,0.117020003497601,43.4,0.09065980545900551,17207711649.38774,12.396822184066718,75.6206
PER,Peru,2016,4.4209219420146,30.5565505783828,191895943823.887,4.97274113,3.81316995620728,0.120080001652241,43.6,0.08905991087859522,17090235654.91929,12.339686586904785,75.789
PER,Peru,2017,5.94289326884085,31.2978841231473,211007207483.515,4.91776848,3.93130993843079,0.120849996805191,43.3,0.08969928415235981,18927195462.259758,12.42942335265087,75.879
PER,Peru,2018,5.9419462303086,31.6240835005495,222597212925.211,5.19757748,3.71429991722107,0.126849994063377,42.4,0.09038727391284447,20119955256.90681,12.696068564840742,76.0089
PER,Peru,2019,4.14690893443035,30.4491957836385,228323495040.901,5.21506882,3.81996011734009,0.156859993934631,41.6,0.09191888931274722,20987242068.16417,12.942308553614739,76.1559
PER,Peru,2020,2.31640637176543,30.154665864706,201705055938.653,5.00720334,4.24667978286743,0.171670004725456,43.8,0.09425553127592887,19011817208.538692,12.287728158548187,73.6655
PRY,Paraguay,2000,1.45787297228648,35.5635329986887,8855705139.55857,6.01865196,4.2302098274231,0.0830280035734176,54.6,0.10331889790996518,914961695.234806,9.824044098774362,69.7502
PRY,Paraguay,2001,1.60757447358481,38.5619118460378,8495806432.18467,5.60815763,3.83357000350952,0.066990002989769,54.6,0.09508717636499289,807842244.5799848,9.8238479093043,69.8997
PRY,Paraguay,2002,2.06644461535357,42.1710275465435,7196260656.84556,4.75770569,3.40773010253906,0.0749299973249435,57.3,0.08240365789864003,592998201.3161441,9.360569135142903,70.025
PRY,Paraguay,2003,2.14050942873338,40.2733826715247,7691367471.17992,4.90703869,3.3827600479126,0.0613499991595745,54.9,0.08351148737072175,642317537.433022,9.769864178092897,70.297
PRY,Paraguay,2004,1.64033653209538,38.4052880586144,9624440836.29309,4.93224382,2.86989998817444,0.0606600008904934,52.3,0.07862803809064933,756750900.6772541,10.255774124543489,70.4809
PRY,Paraguay,2005,1.56530977844911,39.2893886541103,10737500188.1123,4.82934666,2.8264366785685233,0.0609100013971329,51.4,0.07716693339965656,828579961.8948618,10.43548968131802,70.5269
PRY,Paraguay,2006,1.82769554510515,38.3057903240628,13429430050.261,5.01927567,2.7829733689626064,0.054316667219003065,53.0,0.07856565706181609,1055091995.8644533,10.120883411757418,70.7809
PRY,Paraguay,2007,1.64734891168091,37.1011236408528,17856393235.4338,5.02042675,2.73951005935669,0.047723333040873235,53.0,0.07807660142397564,1394166497.5127397,10.121523174968075,71.1061
PRY,Paraguay,2008,1.37903214084719,36.4836619814534,24615276689.8602,5.04564476,2.7499133745829267,0.0411299988627434,50.7,0.07836688133445671,1929022467.3690927,10.581739918546226,71.3838
PRY,Paraguay,2009,1.51541180553743,37.0789758316243,22355161514.3516,5.52839279,2.760316689809163,0.04147333279252053,49.1,0.08330182812601684,1862225822.1978636,10.926426358569788,71.6345
PRY,Paraguay,2010,1.94070106527842,34.2976172899256,27129301212.1792,5.47032022,2.7707200050354,0.04181666672229767,51.0,0.08282856891757698,2247081195.1386895,10.520118034177855,71.8872
PRY,Paraguay,2011,1.42708959263441,33.7057682962777,33737052170.4898,5.82928896,3.4502566655476903,0.0421600006520748,52.3,0.09321705626199765,3144868690.290498,10.260340315345807,72.1314
PRY,Paraguay,2012,1.47188633176092,34.1850133629881,33296438306.4747,6.52922678,4.12979332605998,0.0651699975132942,47.6,0.10724190103573274,3570773341.7053404,11.274335902473261,72.4536
PRY,Paraguay,2013,1.44076255394233,32.9125790386881,38651334287.6732,6.05105257,4.80932998657227,0.0716300010681152,47.9,0.10932012557640386,4225368718.0239987,11.205090782784117,72.7568
PRY,Paraguay,2014,1.50665576455858,33.2803663958869,40377987208.689,6.64387417,4.78911018371582,0.0790100023150444,50.7,0.11511994356030864,4648311608.543142,10.58710340797655,72.8777
PRY,Paraguay,2015,1.59687785834826,34.2494991677383,36211372702.8085,6.70042467,3.33815002441406,0.0967399999499321,47.6,0.10135314694363992,3670136578.5786614,11.274544648769215,73.1905
PRY,Paraguay,2016,1.81645903974934,34.1519063547874,36089550659.0914,6.68209553,3.21391999721527,0.11676000058651,47.9,0.1001277552780178,3613565696.4871297,11.203813532217232,73.5336
PRY,Paraguay,2017,1.63940520850802,34.0518399926279,38997129473.5558,6.60703087,3.08968997001648,0.148880004882813,48.5,0.09845600844899294,3839501708.9348817,11.065675500916498,73.6436
PRY,Paraguay,2018,1.43889960075492,33.2536772421389,40225448340.6322,6.71837997,3.28320002555847,0.146840006113052,46.0,0.10148420001671524,4082247445.1627645,11.66759861669724,73.5676
PRY,Paraguay,2019,1.31659322878933,33.1617738551238,37925338329.156,7.17281008,3.46971011161804,0.137580007314682,45.7,0.10780100198932721,4088389472.6672535,11.74420460767666,73.6207
PRY,Paraguay,2020,1.63378068844814,33.8488287103165,35432178068.1756,5.793818235,3.30362153053284,0.12512000277638452,43.5,0.09222559768309224,3267753799.551247,12.336277862149696,73.1816
SLV,El Salvador,2000,0.497077305664038,26.8777211081236,11784927700.0,8.92467785,2.83868002891541,0.27413000166416146,51.5,0.12037487880579573,1418609243.622565,10.416372282483865,69.8647
SLV,El Salvador,2001,0.485786941180763,27.0779450585016,12282533600.0,8.82467365,3.040760040283205,0.25005428705896626,51.4,0.12115487977342171,1488088881.6210124,10.436772772601534,69.5982
SLV,El Salvador,2002,0.456800582996543,27.2751357818747,12664190300.0,8.77833939,3.242840051651,0.22597857245377106,51.9,0.1224715801410477,1551003397.2479289,10.336347051315636,70.2324
SLV,El Salvador,2003,0.445015903949503,26.9525306163395,13243892200.0,8.4062252,3.13467001914978,0.20190285784857587,50.5,0.11742798076998356,1555203518.5813353,10.622907563869601,70.1401
SLV,El Salvador,2004,0.430648837938149,25.6039214354494,13724810900.0,8.49746799,3.1562600135803196,0.17782714324338064,47.8,0.11831555146823701,1623858570.4307704,11.223089905451879,70.3402
