PAIS,NOMBRE PAIS,ANIO,CONSUMO ALCOHOL,CONSUMO TABACO,HAB.MEAN,SERV SANITARIOS,ACCESO ELECTRICIDAD,ACC.AE,IND.N.VIDA,ESPERANZA
SLV,El Salvador,2020,2.893333333333333,7.9,0.05396666666666666,82.44975254,100.0,0.8244975254000001,15.277903497220509,71.0609
SUR,Suriname,2000,6.823333333333333,15.1,0.10961666666666665,78.02613017,95.4943771362305,0.7451056700934593,6.797375734469752,65.5077
SUR,Suriname,2001,5.905683333333333,14.72,0.10312841666666667,78.34981361,95.3973846435547,0.7474367305703987,7.247631203204406,65.4821
SUR,Suriname,2002,5.000943333333333,14.34,0.09670471666666666,78.67248062,95.2928161621094,0.7496922232738775,7.7523852932427895,65.5313
SUR,Suriname,2003,4.480863333333333,13.96,0.09220431666666666,78.99356451,95.1830062866211,0.751884494735794,8.154547660213964,65.5963
SUR,Suriname,2004,4.56287,13.58,0.09071435000000001,79.31336202,95.0703125,0.7540346112667031,8.312186674618768,66.4163
SUR,Suriname,2005,4.646566666666667,13.2,0.08923283333333334,79.94543214,94.9570770263672,0.7591384557624191,8.507389347670074,67.0025
SUR,Suriname,2006,4.625103333333333,12.84,0.08732551666666666,80.57861282,91.0198364257813,0.7334252158292766,8.398750374748541,67.5713
SUR,Suriname,2007,4.579833333333333,12.48,0.08529916666666666,81.21582757,94.738883972168,0.7694296864857832,9.02036580840903,68.204
SUR,Suriname,2008,4.590050000000001,12.12,0.08355024999999999,81.85734831,94.639274597168,0.7746920064506116,9.272168622483017,68.8162
SUR,Suriname,2009,4.69081,11.76,0.08225405000000001,82.50341408,94.5496139526367,0.7800665951038531,9.483625366822096,69.5048
SUR,Suriname,2010,4.811063333333333,11.4,0.08105531666666668,83.1536007,91.1975173950195,0.7583401946296755,9.355835321059654,69.8945
SUR,Suriname,2011,5.005223333333333,11.1,0.08052611666666668,83.80814755,94.4109344482422,0.7912405524571661,9.825887366858405,69.9141
SUR,Suriname,2012,5.296006666666667,10.8,0.08048003333333334,84.467081,94.3673400878906,0.7970933758958401,9.904237646055979,69.7644
SUR,Suriname,2013,5.583333333333333,10.5,0.08041666666666666,85.13041704,94.3435821533203,0.8031508493759657,9.987368075141543,69.6816
SUR,Suriname,2014,5.773333333333333,10.2,0.07986666666666667,85.80110306,94.3376312255859,0.809427281922277,10.134732244435854,69.7824
SUR,Suriname,2015,5.673333333333333,9.9,0.07786666666666667,86.47885398,94.8952331542969,0.8206431011348495,10.539080922108512,70.8003
SUR,Suriname,2016,5.326666666666667,9.53,0.07428333333333333,87.1630069,95.8163146972656,0.8351638099090332,11.242950099740183,71.5924
SUR,Suriname,2017,5.276666666666667,9.17,0.07223333333333333,87.85308627,96.6963348388672,0.8495071446591808,11.76059729569701,72.417
SUR,Suriname,2018,5.433333333333334,8.8,0.07116666666666667,88.54872177,97.4000015258789,0.8624645635512628,12.11894000306224,72.5532
SUR,Suriname,2019,5.84,8.8,0.0732,89.24914322,97.8254165649414,0.8730834613560615,11.927369690656578,72.2423
SUR,Suriname,2020,6.1433333333333335,8.5,0.07321666666666667,89.95421143,98.2047729492188,0.8833932909309173,12.06546721052926,72.5615
TTO,Trinidad and Tobago,2000,3.57,15.1,0.09334999999999999,90.04467128,91.2900009155273,0.8220178123589555,8.805761246480511,69.1022
TTO,Trinidad and Tobago,2001,4.070546666666666,14.72,0.09395273333333334,90.2962584,96.9320220947266,0.8752598914299942,9.31595984892397,69.6462
TTO,Trinidad and Tobago,2002,4.43898,14.34,0.0938949,90.54819252,97.1231460571289,0.8794325327328988,9.366137380548878,70.4878
TTO,Trinidad and Tobago,2003,4.91885,13.96,0.09439425,90.80047365,97.3090209960938,0.8835705196863113,9.36042735321602,69.729
TTO,Trinidad and Tobago,2004,5.127479999999999,13.58,0.0935374,91.05310177,97.4920196533203,0.8876950787256613,9.490268905546458,71.0756
TTO,Trinidad and Tobago,2005,5.40212,13.2,0.0930106,91.3060769,97.6744766235352,0.8918273273755756,9.588448277675615,71.3077
TTO,Trinidad and Tobago,2006,5.568936666666667,12.84,0.09204468333333332,91.55939902,100.0,0.9155939902,9.947277311870812,71.256
TTO,Trinidad and Tobago,2007,5.7723233333333335,12.48,0.09126161666666667,91.81306815,100.0,0.9181306815000001,10.060425346764076,71.6523
TTO,Trinidad and Tobago,2008,5.94414,12.12,0.09032069999999999,92.06708428,100.0,0.9206708428,10.193353714043404,71.4697
TTO,Trinidad and Tobago,2009,6.022636666666667,11.76,0.08891318333333334,92.3214474,99.0,0.91398232926,10.279491690602311,73.126
TTO,Trinidad and Tobago,2010,5.9841700000000015,11.4,0.08692085000000001,92.57615753,100.0,0.9257615753,10.650627269521639,72.7254
TTO,Trinidad and Tobago,2011,5.902613333333334,11.1,0.08501306666666666,92.83121467,100.0,0.9283121467,10.91964074581476,73.2779
TTO,Trinidad and Tobago,2012,5.83743,10.8,0.08318715000000002,93.0866188,100.0,0.930866188,11.190023795742489,73.7159
TTO,Trinidad and Tobago,2013,5.823333333333334,10.5,0.08161666666666667,93.34236993,100.0,0.9334236993,11.436679999591586,73.9623
TTO,Trinidad and Tobago,2014,5.843333333333334,10.2,0.08021666666666666,93.45693815,100.0,0.9345693815,11.65056365884064,74.2152
TTO,Trinidad and Tobago,2015,5.88,9.9,0.07890000000000001,93.57150636,100.0,0.9357150636,11.859506509505701,74.5032
TTO,Trinidad and Tobago,2016,5.906666666666666,9.53,0.07718333333333333,93.68607458,100.0,0.9368607458,12.138122381343123,74.281
TTO,Trinidad and Tobago,2017,5.863333333333333,9.17,0.07516666666666666,93.8006428,100.0,0.938006428,12.479021215077607,74.2301
TTO,Trinidad and Tobago,2018,5.756666666666667,8.8,0.07278333333333334,93.91521101,100.0,0.9391521100999999,12.903395146782685,73.8018
TTO,Trinidad and Tobago,2019,5.663333333333334,8.8,0.07231666666666667,93.91521101,100.0,0.9391521100999999,12.986662043327954,74.2279
TTO,Trinidad and Tobago,2020,5.693333333333334,8.5,0.07096666666666668,93.91521101,100.0,0.9391521100999999,13.23370751667449,74.4056
URY,Uruguay,2000,7.8566666666666665,35.3,0.21578333333333333,93.37709796,97.6768646240234,0.9120782156423091,4.226824201632699,75.0247
URY,Uruguay,2001,7.6215433333333324,34.48,0.21050771666666665,93.4011345,97.7853927612305,0.9133266621427015,4.3386849499153035,75.2851
URY,Uruguay,2002,7.318906666666667,33.66,0.2048945333333333,93.4243868,97.8863296508789,0.9144970323736019,4.4632573524343355,75.5399
URY,Uruguay,2003,6.700293333333334,32.839999999999996,0.19770146666666666,93.44702313,97.9820404052734,0.9156129996076178,4.631290880362468,75.7851
URY,Uruguay,2004,6.127400000000001,32.019999999999996,0.190737,93.46887702,98.0748596191406,0.9166946992495216,4.806066464553399,76.0069
URY,Uruguay,2005,5.7854600000000005,31.2,0.18492730000000002,93.61163085,98.1671447753906,0.9189586518312369,4.969296863314594,76.1935
URY,Uruguay,2006,5.843676666666667,30.46,0.18151838333333334,93.92380727,98.5054244995117,0.9252004505741673,5.0970068903443515,76.3615
URY,Uruguay,2007,6.195313333333334,29.72,0.17957656666666666,94.2330883,98.6926345825195,0.9300111749174194,5.178911659691787,76.4981
URY,Uruguay,2008,6.40731,28.98,0.17693655,94.53965858,98.7843551635742,0.9339039210209764,5.278185434388635,76.623
URY,Uruguay,2009,6.49993,28.24,0.17369965,94.84358905,99.0999984741211,0.9398999530135169,5.411064173206548,76.7384
URY,Uruguay,2010,6.500783333333334,27.5,0.17000391666666664,95.14509668,99.3000030517578,0.944790839068379,5.557465131352635,76.858
URY,Uruguay,2011,6.326696666666667,26.86,0.16593348333333333,95.44424262,99.1699981689453,0.946520536586177,5.704216638933394,76.9833
URY,Uruguay,2012,6.154473333333333,26.22,0.16187236666666668,95.73860832,99.5999984741211,0.9535565242586477,5.890792504580137,77.111
URY,Uruguay,2013,6.1866666666666665,25.580000000000002,0.15883333333333335,96.03107974,99.6118087768555,0.9565829551695841,6.022557954897696,77.24
URY,Uruguay,2014,6.329999999999999,24.94,0.15635,96.32263939,99.6570816040039,0.9599233134002272,6.139579874641684,77.3663
URY,Uruguay,2015,6.373333333333334,24.3,0.15336666666666668,96.61331513,99.7094802856445,0.9633263440285494,6.281197635482826,77.4827
URY,Uruguay,2016,6.19,23.533333333333335,0.14861666666666667,96.90314959,99.6999969482422,0.9661243718398056,6.500780790668199,77.5707
URY,Uruguay,2017,5.8933333333333335,22.766666666666666,0.1433,97.19214802,99.8000030517578,0.9699776669002896,6.768860201676829,77.6247
URY,Uruguay,2018,5.763333333333333,22.0,0.13881666666666667,97.48035591,99.8000030517578,0.9728539817304437,7.008192928782161,77.611
URY,Uruguay,2019,5.833333333333333,22.0,0.13916666666666666,97.76780113,99.9000015258789,0.9767003482068825,7.018206094899754,77.5085
URY,Uruguay,2020,5.796666666666667,21.5,0.13648333333333335,98.05452933,100.0,0.9805452933,7.184359213334961,78.4298
USA,United States,2000,8.136666666666667,33.8,0.20968333333333333,99.88303647,100.0,0.9988303647,4.76351815292902,76.8114
USA,United States,2001,8.174483333333335,33.16,0.20667241666666666,99.88278005,100.0,0.9988278005,4.832903280513566,76.9285
USA,United States,2002,8.224916666666667,32.519999999999996,0.20372458333333332,99.88253062,100.0,0.9988253062,4.902821691213014,77.0005
USA,United States,2003,8.263916666666667,31.88,0.20071958333333334,99.88227989,100.0,0.9988227989,4.9762100055840754,77.1536
USA,United States,2004,8.327,31.240000000000002,0.197835,99.8820292,100.0,0.998820292,5.048754224479996,77.5581
USA,United States,2005,8.402700000000001,30.6,0.19501350000000003,99.8817868,100.0,0.998817868,5.121788327474764,77.5573
USA,United States,2006,8.4784,30.080000000000002,0.19279200000000002,99.88154042,100.0,0.9988154041999999,5.180792793269429,77.8386
USA,United States,2007,8.5541,29.560000000000002,0.1905705,99.88129549,100.0,0.9988129549,5.2411729774545375,78.1004
USA,United States,2008,8.642416666666668,29.04,0.18841208333333334,99.8810546,100.0,0.998810546,5.3012021751966545,78.1958
USA,United States,2009,8.7055,28.52,0.18612749999999997,99.88081511,100.0,0.9988081511,5.366257813058254,78.564
USA,United States,2010,8.718116666666665,28.0,0.18359058333333333,99.86076619,100.0,0.9986076619,5.4393185302259965,78.7724
USA,United States,2011,8.657000000000002,27.46,0.18058500000000002,99.84103269,100.0,0.9984103269000001,5.528755582689592,78.82
USA,United States,2012,8.629216666666666,26.92,0.17774608333333333,99.82162867,100.0,0.9982162867,5.615967834452986,78.9441
USA,United States,2013,8.69,26.38,0.17535,99.80256859,100.0,0.9980256859000001,5.691620678072427,78.9507
USA,United States,2014,8.773333333333333,25.84,0.17306666666666665,99.78386084,100.0,0.9978386084,5.765631404468414,79.0175
USA,United States,2015,8.813333333333334,25.3,0.17056666666666667,99.7655241,100.0,0.9976552409999999,5.849063363298807,78.8694
USA,United States,2016,8.79,24.666666666666668,0.1672833333333333,99.74755356,100.0,0.9974755356,5.962790887316928,78.8482
USA,United States,2017,8.816666666666665,24.03333333333333,0.16424999999999998,99.72996764,100.0,0.9972996764,6.07183973455099,78.8213
USA,United States,2018,8.853333333333333,23.4,0.16126666666666664,99.71277377,100.0,0.9971277377,6.183098828234808,78.9896
USA,United States,2019,8.903333333333334,23.4,0.16151666666666667,99.69599445,100.0,0.9969599445,6.172489595500981,79.138
USA,United States,2020,8.916666666666666,23.0,0.15958333333333333,99.67961928,100.0,0.9967961928,6.2462424614099215,77.4144
VCT,St. Vincent and the Grenadines,2000,6.300000000000001,10.2,0.0825,70.82977766,79.8817749023438,0.5658008355419181,6.858191945962643,71.3772
VCT,St. Vincent and the Grenadines,2001,6.01701,10.1,0.08058505,71.99796103,82.4100036621094,0.593335223214671,7.3628448851824375,71.9378
VCT,St. Vincent and the Grenadines,2002,5.645033333333333,10.0,0.07822516666666667,73.16614441,82.4681243896484,0.6033874698314857,7.713469916946836,72.1682
VCT,St. Vincent and the Grenadines,2003,5.138929999999999,9.9,0.07519465,74.33432778,83.7522735595703,0.6225668955097325,8.279404126619813,72.3523
VCT,St. Vincent and the Grenadines,2004,5.251596666666667,9.8,0.07525798333333335,75.50251116,85.0335311889648,0.6420245137569023,8.53098216721064,73.035
VCT,St. Vincent and the Grenadines,2005,5.485130000000001,9.7,0.07592565000000001,76.67069453,86.3142623901367,0.6617774445296439,8.716124847527071,73.5161
VCT,St. Vincent and the Grenadines,2006,5.872703333333334,9.6,0.07736351666666667,77.83887791,87.5968551635742,0.6818440914377405,8.81350953028127,74.0166
VCT,St. Vincent and the Grenadines,2007,6.122616666666667,9.5,0.07811308333333333,79.00706128,88.7900009155273,0.7015037043384321,8.98061725901784,74.7028
VCT,St. Vincent and the Grenadines,2008,6.263243333333333,9.4,0.07831621666666667,80.17524465,90.1783294677734,0.7230069627207036,9.231893386755408,75.0526
VCT,St. Vincent and the Grenadines,2009,6.528946666666667,9.3,0.07914473333333333,81.34342803,91.4826202392578,0.7441509935427888,9.402406985296839,75.0826
VCT,St. Vincent and the Grenadines,2010,6.783826666666667,9.2,0.07991913333333332,82.5116114,92.799560546875,0.7657041277934522,9.580986377815062,74.7184
VCT,St. Vincent and the Grenadines,2011,7.114976666666666,9.12,0.08117488333333332,83.67979478,94.1318588256836,0.7876934628793134,9.703659931912192,74.5958
VCT,St. Vincent and the Grenadines,2012,7.071136666666667,9.04,0.08055568333333334,84.84797815,95.4822235107422,0.8101473614152871,10.056985775453713,74.1463
VCT,St. Vincent and the Grenadines,2013,7.013333333333333,8.96,0.07986666666666667,86.01616153,96.8524169921875,0.8330873144570916,10.430976391365922,73.7976
VCT,St. Vincent and the Grenadines,2014,6.9366666666666665,8.88,0.07908333333333334,87.1843449,98.2404251098633,0.8565027105900942,10.830382009569156,74.473
VCT,St. Vincent and the Grenadines,2015,6.963333333333334,8.8,0.07881666666666667,87.1843449,99.6432723999023,0.8687333427877734,11.02220354562622,74.4071
VCT,St. Vincent and the Grenadines,2016,7.163333333333334,8.7,0.07931666666666666,87.1843449,99.8008422851563,0.8701071055099572,10.970041254590761,74.2799
VCT,St. Vincent and the Grenadines,2017,7.4366666666666665,8.6,0.08018333333333333,87.1843449,99.9777069091797,0.8716490881481036,10.87070157740308,74.3052
VCT,St. Vincent and the Grenadines,2018,7.666666666666667,8.5,0.08083333333333334,87.1843449,100.0,0.871843449,10.785692152577319,74.1279
VCT,St. Vincent and the Grenadines,2019,7.7,8.5,0.081,87.1843449,100.0,0.871843449,10.76349937037037,72.8347
VCT,St. Vincent and the Grenadines,2020,7.599999999999999,8.5,0.08049999999999999,87.1843449,100.0,0.871843449,10.83035340372671,72.1256
VEN,"Venezuela, RB",2000,7.64,15.1,0.1137,92.52921749,98.9000015258789,0.9151139750949381,8.048495823174477,72.4775
VEN,"Venezuela, RB",2001,7.720606666666666,14.72,0.11220303333333334,92.52921749,99.9000015258789,0.924366896843938,8.23834141896881,71.2015
VEN,"Venezuela, RB",2002,7.84744,14.34,0.1109372,92.52921749,99.8000030517578,0.9234416187878761,8.324003299054565,72.6618
VEN,"Venezuela, RB",2003,7.745543333333333,13.96,0.10852771666666668,92.52921749,95.6999969482422,0.8855045831416238,8.159248257856316,71.9402
VEN,"Venezuela, RB",2004,7.179756666666667,13.58,0.10379878333333334,92.52921749,99.0999984741211,0.9169645312070619,8.834058567549638,72.514
VEN,"Venezuela, RB",2005,6.990903333333333,13.2,0.10095451666666666,92.52921749,98.8561630249023,0.914708340875808,9.060598486108427,72.7825
VEN,"Venezuela, RB",2006,7.3202500000000015,12.84,0.10080125000000001,92.87647265,99.3000030517578,0.9222634017581499,9.149325050613458,72.7418
VEN,"Venezuela, RB",2007,7.978880000000001,12.48,0.10229440000000001,93.22634408,98.8881759643555,0.9218983117896591,9.012207039580456,73.0583
VEN,"Venezuela, RB",2008,8.414876666666668,12.12,0.10267438333333334,93.57886144,98.9136734008789,0.925622893770226,9.015129808622104,72.436
VEN,"Venezuela, RB",2009,8.556966666666668,11.76,0.10158483333333333,93.76129686,98.949104309082,0.9277596343154942,9.132855800148915,72.5788
VEN,"Venezuela, RB",2010,8.349260000000001,11.4,0.0987463,93.9429581,99.0549468994141,0.9305514726169384,9.423659140817817,72.8901
VEN,"Venezuela, RB",2011,7.8519499999999995,11.1,0.09475975,94.12461933,98.8399963378906,0.9303277029882547,9.817751766844623,72.913
VEN,"Venezuela, RB",2012,7.342410000000001,10.8,0.09071205,94.30628056,99.2080764770508,0.9355944694062689,10.313894013047538,73.0364
VEN,"Venezuela, RB",2013,7.026666666666667,10.5,0.08763333333333334,94.4879418,99.2572174072266,0.9378610181603975,10.702103668623781,73.1962
VEN,"Venezuela, RB",2014,6.840000000000001,10.2,0.0852,94.66960303,100.0,0.9466960303,11.111455754694836,72.8533
VEN,"Venezuela, RB",2015,6.746666666666667,9.9,0.08323333333333334,94.85126426,100.0,0.9485126425999999,11.395826703243891,73.0064
VEN,"Venezuela, RB",2016,6.550000000000001,9.53,0.08039999999999999,95.0329255,99.4000015258789,0.9446272939708737,11.749095696155148,72.0578
VEN,"Venezuela, RB",2017,5.646666666666667,9.17,0.07408333333333333,95.21458673,99.1999969482422,0.9445286713044142,12.74954336968838,71.943
VEN,"Venezuela, RB",2018,4.5633333333333335,8.8,0.06681666666666666,95.39624796,99.9112014770508,0.9531153750086255,14.264635195938522,71.9788
VEN,"Venezuela, RB",2019,3.3733333333333335,8.8,0.060866666666666666,95.5779092,99.9768142700195,0.9555574876405186,15.69919202038092,72.1614
VEN,"Venezuela, RB",2020,2.833333333333334,8.5,0.05666666666666667,95.75957043,100.0,0.9575957043,16.898747722941174,71.0949
