,PAIS,NOMBRE PAIS,ANIO,LONG,LAT,NIVEL INGRESOS,ESPERANZA,ACCESO AGUA,ACCESO ELECTRICIDAD,AGOTAMIENTO RECURSOS,ALFABETIZACION,ANIOS ESCOLARIDAD,CAMAS HOSPITALES,CONSUMO ALCOHOL,DENSIDAD POBLACION,DESEMPLEO,EMISIONES CO2,FUERZA LABORAL,GINI,INGRESO MEDIO PC,INVERSION DESARROLLO,INVERSION EDUCACION,INVERSION SALUD,OBESIDAD,PIB,POBLACION,PRODUCCION ALIMENTOS,RENTA RECURSOS,SERV SANITARIOS,INDUSTRIA,CONSUMO TABACO,CONTAMINACION AIRE
592,SLV,El Salvador,2004,-89.2073,13.7034,LMC,70.3402,2596.868190828338,87.357048034668,0.445510762378583,83.5594635009766,5.7,0.9,2.8425466666666668,290.723986486486,6.05000019073486,1.10893434699098,2285105.0,47.8,2270.0,0.17782714324338064,3.1562600135803196,8.49746799,15.0,13724810900.0,6023801.0,84.01,0.430648837938149,83.57199197,25.6039214354494,13.9,31.94881257639126
593,SLV,El Salvador,2005,-89.2073,13.7034,LMC,70.4403,2584.531101605582,87.5258407592773,0.419611236841436,83.5594635009766,5.8,0.9,2.8489633333333337,292.090926640927,7.21999979019165,1.13018175975705,2330116.0,48.5,2420.0,0.15375142863818542,3.17785000801086,8.43694401,15.566666666666668,14698000000.0,6052124.0,87.03,0.405613727695746,83.5460225,24.4712886106953,13.4,31.9728668202769
594,SLV,El Salvador,2006,-89.2073,13.7034,LMC,70.7732,2572.194012382826,89.2014694213867,0.558742576309125,83.5594635009766,6.0,0.9,2.79176,293.407094594595,6.57000017166138,1.19090793921404,2383698.0,45.7,2570.0,0.12967571403299022,3.49298000335693,7.92342138,16.133333333333336,15999890000.0,6079395.0,93.35,0.543464353950394,83.50737182,24.4717932435785,12.98,31.67068172718658
595,SLV,El Salvador,2007,-89.2073,13.7034,LMC,71.1081,2559.85692316007,91.1095581054688,0.581451487724963,82.0286331176758,6.4,0.7,2.710976666666667,294.68194980695,6.40999984741211,1.24962947003607,2430226.0,45.2,2680.0,0.105599999427795,3.60984992980957,7.63829565,16.7,17011750000.0,6105810.0,94.05,0.565857134335423,83.46405441,24.5219333695828,12.56,31.36849663409626
596,SLV,El Salvador,2008,-89.2073,13.7034,LMC,71.4236,2549.013959178394,91.0002288818359,0.604975246147683,83.951301574707,5.8,0.8,2.6936166666666668,295.934700772201,5.88000011444092,1.12691820276473,2457930.0,46.9,2870.0,0.133990004658699,4.45810985565186,7.66487646,17.266666666666666,17986890000.0,6131767.0,100.85,0.59188984786517,83.45721699,25.8812946540508,12.14,31.066311541005938
597,SLV,El Salvador,2009,-89.2073,13.7034,LMC,71.5756,2538.170995196718,91.0840225219727,0.595775974769284,84.1028900146484,6.4,1.1,2.66532,297.185231660232,7.32999992370605,1.08482447902255,2486427.0,45.8,2820.0,0.0908999964594841,4.65950012207031,8.39771748,17.833333333333332,17601620000.0,6157678.0,99.87,0.576957617783252,83.43746748,24.9700311675857,11.72,30.76412644791562
598,SLV,El Salvador,2010,-89.2073,13.7034,LMC,71.8478,2527.328031215042,91.5802383422852,1.05965719467042,84.4927215576172,6.5,1.0,2.6005266666666667,298.449662162162,4.8899998664856,1.05758894652223,2516443.0,43.5,2880.0,0.0780600011348724,4.04807996749878,8.23629189,18.366666666666664,18447920000.0,6183877.0,91.51,1.02874215933074,83.40580497,25.2759118643186,11.3,30.4619413548253
599,SLV,El Salvador,2011,-89.2073,13.7034,LMC,71.8589,2516.485067233366,92.5746841430664,0.844697312142686,85.4939880371094,7.1,1.03,2.45665,299.73778957529,4.30000019073486,1.0916877975567,2550005.0,42.3,3060.0,0.0355000011622906,3.89854001998901,8.14439964,18.933333333333334,20283780000.0,6210567.0,90.93,0.818951338450451,83.36305989,26.1954132809565,10.940000000000001,33.6282651306406
600,SLV,El Salvador,2012,-89.2073,13.7034,LMC,71.8313,2505.64210325169,93.6805725097656,0.801787703195261,86.1307830810547,6.5,1.07,2.36212,301.058011583012,3.83999991416931,1.08529731229831,2607181.0,41.8,3210.0,0.0339699983596802,3.7124400138855,7.53931999,19.466666666666665,21386150000.0,6237922.0,100.77,0.769149556408969,83.30959128,26.589358065851,10.58,30.9339743457478
601,SLV,El Salvador,2013,-89.2073,13.7034,LMC,71.7711,2493.859224422394,95.0431060791016,0.918714155785266,86.767578125,6.7,1.07,2.34,302.416795366795,3.69000005722046,1.03094824227267,2665750.0,43.4,3350.0,0.0638699978590012,3.80149006843567,7.71839237,20.033333333333335,21990960000.0,6266076.0,99.05,0.877346668551486,83.24572399,26.1216427113687,10.22,30.7598815703268
602,SLV,El Salvador,2014,-89.2073,13.7034,LMC,71.7464,2482.0763455930983,95.1254196166992,1.10545233227225,87.36871337890625,6.6,1.35,2.356666666666667,303.818725868726,4.15000009536743,1.04684199272133,2648113.0,41.6,3400.0,0.0937699973583221,3.82416009902954,7.68152761,20.566666666666666,22593470000.0,6295124.0,99.72,1.05479036830975,83.17240388,26.0135339989829,9.86,27.5025908405296
603,SLV,El Salvador,2015,-89.2073,13.7034,LMC,71.8143,2470.293466763802,95.4000015258789,0.89231049007384,87.9698486328125,6.5,1.02,2.4033333333333338,305.266457528958,4.0,1.10669819597127,2638742.0,40.6,3440.0,0.143480002880096,3.90987992286682,7.63034058,21.133333333333336,23438240000.0,6325121.0,97.0,0.850742982932215,83.09007631,25.2889295441979,9.5,26.4747309242301
604,SLV,El Salvador,2016,-89.2073,13.7034,LMC,72.0248,2458.510587934506,96.0,1.07763525247694,88.1417694091797,6.6,1.06,2.4466666666666668,306.763368725869,4.42000007629395,1.12804366493264,2696801.0,40.0,3510.0,0.144930005073547,3.82523989677429,7.70530415,21.666666666666668,24191430000.0,6356137.0,103.28,1.0221138126124,82.99726197,24.8348278708617,9.1,24.7364861051311
605,SLV,El Salvador,2017,-89.2073,13.7034,LMC,72.3108,2446.72770910521,96.8000030517578,0.940287424357443,88.4827117919922,6.8,1.2,2.5433333333333334,308.307142857143,4.3899998664856,0.998728283051631,2710376.0,38.0,3600.0,0.180779993534088,3.7252299785614,7.21280336,22.233333333333334,24979190000.0,6388124.0,102.63,0.888053479390177,82.8941281,25.1714727339037,8.700000000000001,24.4722922946922
606,SLV,El Salvador,2018,-89.2073,13.7034,LMC,72.5546,2434.29885028828,97.0,0.700946074580366,89.0085983276367,6.9,1.2,2.6633333333333336,309.881274131274,4.01000022888184,1.06062540186638,2716898.0,38.6,3820.0,0.165309995412827,3.60575008392334,7.09307051,22.8,26020850000.0,6420740.0,99.31,0.661344992571905,82.78125746,25.0755067570813,8.3,24.4722922946922
607,SLV,El Salvador,2019,-89.2073,13.7034,LMC,72.5586,2434.29885028828,97.3600006103516,0.589282432630685,89.1379165649414,6.9,1.2,2.7933333333333334,311.464768339768,4.17000007629395,1.20863713626374,2786916.0,38.8,3980.0,0.174669995903969,3.38515996932983,7.16578436,23.399999999999995,26896660000.0,6453550.0,101.73,0.559981380657096,82.6592314,25.2299356128233,8.3,24.4722922946922
608,SLV,El Salvador,2020,-89.2073,13.7034,LMC,71.0609,2434.29885028828,100.0,0.798385159457667,89.9845275878906,6.9,1.2,2.893333333333333,313.040588803089,6.2480001449585,1.1161701797259065,2640908.0,38.8,3630.0,0.16970178178910716,3.38515996932983,6.262324095,24.0,24638720000.0,6486201.0,104.45,0.755814178865303,82.44975254,23.8089478674217,7.9,24.4722922946922
609,SUR,Suriname,2000,-55.1679,5.8232,UMC,65.5077,205297.079389832,95.4943771362305,8.38491101411411,89.5980606079102,7.5,3.9,6.823333333333333,3.01887179487179,12.7379999160767,3.14262417612285,149483.0,57.9,1970.0,0.11645508117851655,5.53468465805054,6.28476238,16.8,947671969.69697,470944.0,64.09,12.2411904919293,78.02613017,24.8905012043069,15.1,29.0258930084421
610,SUR,Suriname,2001,-55.1679,5.8232,UMC,65.4821,205297.079389832,95.3973846435547,8.46725073218112,89.5980606079102,7.5,3.5999999046,5.905683333333333,3.05496153846154,11.9119997024536,3.18943123208568,153683.0,56.652162793773634,1670.0,0.11625376978858563,5.53468465805054,4.09541416,17.2,834279357.798165,476574.0,70.0,11.4564002247611,78.34981361,24.7682310008803,14.72,29.21585541493672
611,SUR,Suriname,2002,-55.1679,5.8232,UMC,65.5313,205297.079389832,95.2928161621094,5.70807346970493,89.5980606079102,7.6,3.4333332697333336,5.000943333333333,3.09120512820513,11.1529998779297,2.32255282722772,157974.0,58.81262662912941,1930.0,0.11605245839865472,5.53468465805054,5.70779514,17.633333333333336,1093574468.08511,482228.0,57.47,7.7266707218088,78.67248062,28.6630219074672,14.34,29.40581782143134
612,SUR,Suriname,2003,-55.1679,5.8232,UMC,65.5963,202971.49751586822,95.1830062866211,3.96924392508277,89.5980606079102,7.6,3.2666666348666666,4.480863333333333,3.12780769230769,10.3070001602173,2.52081210947598,162351.0,57.732394711451526,2200.0,0.1158511470087238,5.53468465805054,5.23449087,18.066666666666666,1274190311.41869,487938.0,62.33,7.25053343291234,78.99356451,26.7990256381011,13.96,29.59578022792596
613,SUR,Suriname,2004,-55.1679,5.8232,UMC,66.4163,200645.9156419044,95.0703125,5.29551311890941,89.5980606079102,7.7,3.1,4.56287,3.16461538461538,9.48999977111816,2.81558901655909,166818.0,57.01224009966626,2820.0,0.11564983561879288,5.53468465805054,5.84803867,18.5,1484092538.40527,493680.0,65.23,9.38779920785245,79.31336202,31.0288898927889,13.58,29.785742634420583
614,SUR,Suriname,2005,-55.1679,5.8232,UMC,67.0025,198320.3337679406,94.9570770263672,9.46558429058114,90.85378074646,7.7,3.2,4.646566666666667,3.20167307692308,9.38300037384033,3.38364768664713,171417.0,59.412755472283784,3320.0,0.11544852422886197,5.53468465805054,5.61497545,18.933333333333334,1793388732.29125,499461.0,67.68,15.6919891322568,79.94543214,33.8436415595019,13.2,29.9757050409152
615,SUR,Suriname,2006,-55.1679,5.8232,UMC,67.5713,195994.7518939768,91.0198364257813,7.89405569769394,92.1095008850098,7.7,3.3,4.625103333333333,3.23905128205128,9.19200038909912,3.02795209777667,176258.0,53.77154434663259,4040.0,0.11524721283893105,5.53468465805054,6.27044153,19.366666666666664,2626380435.17877,505292.0,72.51,13.4118390422068,80.57861282,36.9830696641688,12.84,29.946941829831083
616,SUR,Suriname,2007,-55.1679,5.8232,UMC,68.204,193669.170020013,94.738883972168,8.5223070360525,93.3652210235596,7.7,3.1,4.579833333333333,3.27680128205128,9.0319995880127,2.75831841680618,181303.0,54.861213966156306,5050.0,0.11504590144900012,5.53468465805054,5.59070206,19.833333333333332,2936612021.85792,511181.0,77.39,14.4624919882838,81.21582757,37.0673613695571,12.48,29.91817861874696
617,SUR,Suriname,2008,-55.1679,5.8232,UMC,68.8162,191517.5249242168,94.639274597168,10.9344663004995,94.6209411621094,7.7,2.85,4.590050000000001,3.31488461538462,8.875,2.82331836229549,186511.0,55.1843536121673,6330.0,0.1148445900590692,5.53468465805054,5.08278036,20.266666666666666,3532969034.60838,517122.0,77.36,15.8959100844354,81.85734831,40.0701175500103,12.12,29.88941540766284
618,SUR,Suriname,2009,-55.1679,5.8232,UMC,69.5048,189365.87982842058,94.5496139526367,7.8475234423178,94.64834594726565,7.7,2.6,4.69081,3.35328846153846,8.72000026702881,2.77186773734111,191808.0,54.186444866920155,6960.0,0.11464327866913829,5.53468465805054,5.33047295,20.733333333333334,3875409836.06557,523113.0,89.47,11.372323172523,82.50341408,34.2921601804851,11.76,29.86065219657872
619,SUR,Suriname,2010,-55.1679,5.8232,UMC,69.8945,187214.2347326244,91.1975173950195,16.505416260682,94.6757507324219,7.7,3.1,4.811063333333333,3.39183333333333,7.15000009536743,3.2884417124404,197128.0,54.4858174904943,7620.0,0.11444196727920737,5.53468465805054,5.03042459,21.166666666666668,4368398047.64333,529126.0,92.07,22.212308321634,83.1536007,35.1705161344117,11.4,29.8318889854946
620,SUR,Suriname,2011,-55.1679,5.8232,UMC,69.9141,185062.5896368282,94.4109344482422,25.2812893941913,93.7722053527832,7.7,3.09,5.005223333333333,3.43062179487179,7.53999996185303,3.6436544314941,202488.0,53.38811787072243,7920.0,0.11424065588927645,5.53468465805054,4.72143984,21.633333333333336,4422276621.78703,535177.0,90.63,31.6660991935166,83.80814755,35.1093274287296,11.1,31.0387218254506
621,SUR,Suriname,2012,-55.1679,5.8232,UMC,69.7644,182910.944541032,94.3673400878906,23.1489841060061,92.8686599731445,8.3,3.08,5.296006666666667,3.46953205128205,8.10000038146973,4.50810823380168,207824.0,52.49,8550.0,0.11403934449934554,5.53468465805054,4.58755207,22.066666666666666,4980000000.0,541247.0,91.3,29.0078310609826,84.467081,35.2622611658756,10.8,29.1336100996656
622,SUR,Suriname,2013,-55.1679,5.8232,UMC,69.6816,181035.092694461,94.3435821533203,16.4316675480897,93.12109502156574,8.8,3.07,5.583333333333333,3.50830128205128,6.59999990463257,4.18421502453527,213155.0,52.53,8950.0,0.11383803310941462,5.53468465805054,4.80475569,22.533333333333335,5145757575.75758,547295.0,98.61,20.8735318585453,85.13041704,32.2536953065191,10.5,28.8083168512629
623,SUR,Suriname,2014,-55.1679,5.8232,UMC,69.7824,179159.24084789,94.3376312255859,10.228395149299,93.37353006998697,8.9,3.06,5.773333333333333,3.54665384615385,6.94000005722046,4.73541309352456,218527.0,53.6,9260.0,0.1136367217194837,5.53468465805054,4.84127617,23.0,5240606060.60606,553278.0,101.66,13.3737479472506,85.80110306,30.2474846767665,10.2,25.9988471344265
624,SUR,Suriname,2015,-55.1679,5.8232,UMC,70.8003,177283.38900131898,94.8952331542969,4.03637796099648,93.6259651184082,9.0,3.05,5.673333333333333,3.58420512820513,7.21999979019165,4.86464836571108,223954.0,53.07,8890.0,0.11343541032955279,5.53468465805054,6.21926689,23.5,5126291450.81511,559136.0,98.2,5.21984542097001,86.47885398,27.2566371681416,9.9,25.9732844003894
625,SUR,Suriname,2016,-55.1679,5.8232,UMC,71.5924,175407.537154748,95.8163146972656,12.4442314464669,93.87840016682944,9.0,3.025,5.326666666666667,3.62104487179487,7.92000007629395,5.22232045872105,229219.0,52.65376470588235,6940.0,0.11323409893962187,5.64051675796509,6.35384083,23.966666666666665,3317438910.83068,564883.0,100.14,15.0218317717936,87.1630069,26.7570052751295,9.53,25.3169781742601
626,SUR,Suriname,2017,-55.1679,5.8232,UMC,72.417,173531.685308177,96.6963348388672,17.987418824508,94.13083521525067,9.1,3.0,5.276666666666667,3.65705769230769,7.90399980545044,4.38211326535799,232429.0,51.71723529411764,5940.0,0.11303278754969094,5.45866966247559,5.9441762,24.433333333333334,3591623596.03082,570501.0,103.88,20.1337305240289,87.85308627,38.2753876473432,9.17,24.7800105357684
627,SUR,Suriname,2018,-55.1679,5.8232,UMC,72.5532,171878.879210816,97.4000015258789,8.07587832112862,94.3832702636719,9.1,3.0,5.433333333333334,3.69222435897436,7.92600011825562,3.83689221830869,235808.0,52.445647058823525,5970.0,0.11283147615976002,4.92254018783569,7.8974061,24.899999999999995,3996247906.19765,575987.0,98.41,8.61895920970174,88.54872177,36.7594393400845,8.8,24.7800105357684
628,SUR,Suriname,2019,-55.1679,5.8232,UMC,72.2423,171878.879210816,97.8254165649414,7.13978271656339,94.3832702636719,9.1,3.0,5.84,3.7266858974359,8.03999996185303,4.55825378527259,238539.0,53.38217647058823,6190.0,0.11263016476982911,6.83225870132446,9.7369957,25.400000000000002,3984483762.37123,581363.0,99.03,7.59907697758049,89.24914322,33.3567322046819,8.8,24.7800105357684
629,SUR,Suriname,2020,-55.1679,5.8232,UMC,72.5615,171878.879210816,98.2047729492188,8.67489176251817,94.3832702636719,9.3,3.0,6.1433333333333335,3.76047435897436,9.77799987792969,4.849872352385717,230203.0,56.39988235294117,4620.0,0.11242885337989819,5.00707244873047,6.7709330350000005,25.899999999999995,2884248048.49068,586634.0,99.78,8.10230030599189,89.95421143,35.2306208119313,8.5,24.7800105357684
630,TTO,Trinidad and Tobago,2000,-61.4789,10.6596,HIC,69.1022,3006.55334674799,91.2900009155273,11.2630255727472,97.9000015258789,9.0,3.3,3.57,247.00955165692,12.1000003814697,8.04950286428144,577040.0,40.3,5400.0,0.108000002801418,2.75565004348755,4.23492432,8.5,8154338232.95978,1267159.0,114.01,14.2495567661555,90.04467128,47.5360468126773,15.1,28.7940609951208
631,TTO,Trinidad and Tobago,2001,-61.4789,10.6596,HIC,69.6462,3006.55334674799,96.9320220947266,7.28646244061859,97.98000106811523,9.2,3.4000000954,4.070546666666666,247.880506822612,10.8800001144409,9.13789971430302,581765.0,33.39463833954359,6070.0,0.104170002043247,3.06528997421265,4.0346489,8.9,8824873259.32105,1271627.0,113.28,10.1038429323094,90.2962584,45.2069910848034,14.72,28.940435876347642
632,TTO,Trinidad and Tobago,2002,-61.4789,10.6596,HIC,70.4878,3006.55334674799,97.1231460571289,8.30823283820452,98.06000061035157,9.3,3.3500000477,4.43898,248.968810916179,10.3900003433228,9.9278899360135,593362.0,34.66816268300076,6760.0,0.131779998540878,3.54300999641418,4.72302485,9.299999999999999,9008273720.93395,1277210.0,137.63,11.3293426458042,90.54819252,42.9095754130396,14.34,29.086810757574483
633,TTO,Trinidad and Tobago,2003,-61.4789,10.6596,HIC,69.729,2992.196706975372,97.3090209960938,9.7086896162197,98.1400001525879,9.4,3.3,4.91885,250.207407407407,10.4799995422363,12.0367973932465,608514.0,34.031400511272174,8070.0,0.115010000765324,3.13660001754761,4.18767166,9.700000000000001,11305459802.0683,1283564.0,120.72,12.2204600496235,90.80047365,51.4964380558951,13.96,29.23318563880132
634,TTO,Trinidad and Tobago,2004,-61.4789,10.6596,HIC,71.0756,2977.8400672027537,97.4920196533203,9.08261778311903,98.21999969482422,9.5,2.95,5.127479999999999,251.48440545809,8.32999992370605,12.4795079364783,630721.0,33.60689239678645,9700.0,0.114409998059273,3.2815275192260764,4.30805206,10.133333333333333,13280275123.0354,1290115.0,116.33,12.6721225793409,91.05310177,54.3682801507327,13.58,29.37956052002816
635,TTO,Trinidad and Tobago,2005,-61.4789,10.6596,HIC,71.3077,2963.483427430136,97.6744766235352,13.0617172982464,98.29999923706055,9.8,2.6,5.40212,252.728460038986,7.94999980926514,13.5673280791146,645612.0,35.02191944507219,11190.0,0.114309996366501,3.426455020904543,4.43451166,10.566666666666668,15982282462.3786,1296497.0,113.71,17.1278354256414,91.3060769,59.6470153480265,13.2,29.525935401255
636,TTO,Trinidad and Tobago,2006,-61.4789,10.6596,HIC,71.256,2949.126787657518,100.0,14.5581033015462,98.37999877929688,10.0,2.7,5.568936666666667,253.908771929825,6.26999998092651,15.4005363823804,653832.0,31.69660588160069,13280.0,0.0723299980163574,3.5713825225830087,4.15432024,11.033333333333333,18369361094.3886,1302552.0,115.28,18.6096951477522,91.55939902,60.8194415532707,12.84,29.361585572551142
637,TTO,Trinidad and Tobago,2007,-61.4789,10.6596,HIC,71.6523,2934.7701478849,100.0,11.9876171860813,98.45999832153322,9.9,2.7,5.7723233333333335,255.058479532164,5.53999996185303,15.667392716573,654625.0,32.33893127676781,15000.0,0.0592200011014938,3.716310024261475,4.1536026,11.466666666666667,21641620049.9352,1308450.0,120.81,14.8850832536157,91.81306815,59.6521421660795,12.48,29.19723574384728
638,TTO,Trinidad and Tobago,2008,-61.4789,10.6596,HIC,71.4697,2918.898810784352,100.0,11.42353478865,98.53999786376954,10.5,2.5,5.94414,256.227875243665,4.63000011444092,15.2307167929404,659933.0,32.529411764705884,17350.0,0.0307199992239475,3.8612375259399414,3.65757036,11.933333333333332,27871587349.5413,1314449.0,99.27,14.2601588225926,92.06708428,63.9782596789726,12.12,29.03288591514342
639,TTO,Trinidad and Tobago,2009,-61.4789,10.6596,HIC,73.126,2903.027473683804,99.0,11.6738740744118,98.61999740600587,10.7,2.6,6.022636666666667,257.489473684211,5.28000020980835,14.4141859471742,655800.0,31.941176470588236,16200.0,0.0566500015556812,4.006165027618407,5.48676443,12.4,19172165225.5015,1320921.0,104.6,14.1118356761349,92.3214474,53.1358528774451,11.76,28.86853608643956
640,TTO,Trinidad and Tobago,2010,-61.4789,10.6596,HIC,72.7254,2887.156136583256,100.0,11.0098662128695,98.6999969482422,10.7,2.14,5.9841700000000015,258.89746588694,4.03000020980835,16.1578858049072,640808.0,32.11764705882353,16460.0,0.0477100014686584,4.151092529296874,5.08042908,12.866666666666667,22157948396.2042,1328144.0,110.44,13.5602970900184,92.57615753,53.8139564515672,11.4,28.7041862577357
641,TTO,Trinidad and Tobago,2011,-61.4789,10.6596,HIC,73.2779,2871.284799482708,100.0,12.65233686238,98.6999969482422,10.8,2.43,5.902613333333334,260.463937621832,3.4300000667572,16.6594322837356,635172.0,31.47058823529412,14970.0,0.0402400009334087,4.29602003097534,4.72197914,13.333333333333334,25433011405.3017,1336180.0,107.82,15.1743333364369,92.83121467,57.0510122828478,11.1,29.8516248658623
642,TTO,Trinidad and Tobago,2012,-61.4789,10.6596,HIC,73.7159,2855.41346238216,100.0,13.2567495934065,98.6999969482422,10.8,2.72,5.83743,262.146978557505,3.72000002861023,16.0022132858252,651603.0,30.94117647058824,16850.0,0.0437799990177155,4.54982995986938,4.87719965,13.800000000000002,25781712702.8567,1344814.0,110.08,16.0567802269081,93.0866188,50.5582237151283,10.8,27.9425046745525
643,TTO,Trinidad and Tobago,2013,-61.4789,10.6596,HIC,73.9623,2839.220008811556,100.0,12.4182400761965,98.6999969482422,10.8,2.7,5.823333333333334,263.880701754386,2.6800000667572,16.4067871981791,652144.0,30.94117647058824,18770.0,0.0566699989140034,5.11880016326904,5.02981281,14.300000000000002,27294453245.3822,1353708.0,109.5,15.3058400934173,93.34236993,48.295081252801,10.5,27.1587390137481
644,TTO,Trinidad and Tobago,2014,-61.4789,10.6596,HIC,74.2152,2823.026555240952,100.0,9.56550146941623,98.6999969482422,10.9,2.99,5.843333333333334,265.562768031189,2.48000001907349,16.1780828939736,663466.0,30.94117647058824,18590.0,0.0817200019955635,5.33194017410278,5.20177984,14.800000000000002,27642525749.3456,1362337.0,109.53,11.8721780857145,93.45693815,47.6584857480275,10.2,24.8558422647213
645,TTO,Trinidad and Tobago,2015,-61.4789,10.6596,HIC,74.5032,2806.8331016703482,100.0,5.23590597765084,98.6999969482422,10.9,3.01,5.88,267.121247563353,2.4300000667572,15.5655709154468,651962.0,30.0,19030.0,0.0865800008177757,3.3872082233429,6.07862949,15.300000000000002,25191551350.4204,1370332.0,89.46,6.63975123971393,93.57150636,39.2843850171539,9.9,24.8980769004058
646,TTO,Trinidad and Tobago,2016,-61.4789,10.6596,HIC,74.281,2790.639648099744,100.0,3.50501622106779,98.6999969482422,10.9,3.03,5.906666666666666,268.530799220273,3.21000003814697,13.2915877284323,648108.0,29.76470588235294,16870.0,0.0914100036025047,3.95391273498535,6.83270836,15.800000000000002,22373566809.8206,1377563.0,101.01,4.57115624625511,93.68607458,38.1826077269921,9.53,24.2304806866786
647,TTO,Trinidad and Tobago,2017,-61.4789,10.6596,HIC,74.2301,2774.44619452914,100.0,5.83928679183805,98.6999969482422,11.0,3.02,5.863333333333333,269.797270955166,3.27500009536743,13.1858445443117,650760.0,29.23529411764705,16120.0,0.0914900004863739,3.57549691200256,6.99457884,16.333333333333332,23180107751.9208,1384060.0,106.3,6.93143059833713,93.8006428,38.5746969104919,9.17,24.1085684320503
648,TTO,Trinidad and Tobago,2018,-61.4789,10.6596,HIC,73.8018,2762.9059726976,100.0,9.17103836558167,98.6999969482422,11.0,3.02,5.756666666666667,270.924171539961,3.33699989318848,12.7928307530469,654191.0,29.647058823529402,16120.0,0.0844499990344048,3.30403780937195,6.70954943,16.866666666666664,23820742956.9744,1389841.0,108.19,10.40056034365,93.91521101,41.7659212222614,8.8,24.1085684320503
649,TTO,Trinidad and Tobago,2019,-61.4789,10.6596,HIC,74.2279,2762.9059726976,100.0,7.12003594850838,98.6999969482422,11.0,3.02,5.663333333333334,271.923781676413,3.42199993133545,12.3228548692176,657766.0,30.176470588235283,16740.0,0.0610600002110004,3.69809150695801,7.02007389,17.433333333333334,23886216403.3455,1394969.0,102.0,8.33564073932957,93.91521101,39.5543209121993,8.8,24.1085684320503
650,TTO,Trinidad and Tobago,2020,-61.4789,10.6596,HIC,74.4056,2762.9059726976,100.0,4.84861118570822,98.6999969482422,11.0,3.02,5.693333333333334,272.805263157895,4.56799983978271,15.939797403744876,634920.0,31.88235294117646,15910.0,1.3449249509722003,4.10374021530151,9.75219679,18.0,21392536137.7724,1399491.0,103.87,5.77408778878977,93.91521101,34.1322052636724,8.5,24.1085684320503
651,URY,Uruguay,2000,-56.0675,-34.8941,HIC,75.0247,27720.6027818016,97.6768646240234,0.188978300146727,97.7896270751953,7.9,1.8999999762,7.8566666666666665,18.9677408296195,12.6300001144409,1.64471008821791,1507066.0,50.65853131749461,7060.0,0.209250003099442,2.42254996299744,9.21095848,18.5,22823255801.8447,3319734.0,66.21,0.19332808422715,93.37709796,22.0452037217921,35.3,11.3670822951972
652,URY,Uruguay,2001,-56.0675,-34.8941,HIC,75.2851,27720.6027818016,97.7853927612305,0.0580990862499868,97.7896270751953,8.0,1.8999999762,7.6215433333333324,19.0005199405782,15.0500001907349,1.4885109507796,1547754.0,52.83952483801296,6500.0,0.223714999854565,2.80096006393433,9.79864407,18.900000000000002,20898788416.6348,3325471.0,57.34,0.216877824744195,93.4011345,21.9351337396218,34.48,11.2773507340646
653,URY,Uruguay,2002,-56.0675,-34.8941,HIC,75.5399,27720.6027818016,97.8863296508789,0.0233188302965241,97.7896270751953,8.0,1.8999999762,7.318906666666667,19.0038052793966,16.6499996185303,1.36197761841188,1511033.0,53.335205183585316,5140.0,0.238179996609688,2.32220005989075,9.68134212,19.3,13606494599.4261,3326046.0,61.48,0.454589976645966,93.4243868,21.8623288483766,33.66,11.187619172932
654,URY,Uruguay,2003,-56.0675,-34.8941,HIC,75.7851,27711.106190663202,97.9820404052734,0.0331163914099607,97.7896270751953,8.0,1.8999999762,6.700293333333334,18.9901782653411,16.6599998474121,1.3509198955965,1491186.0,50.46025917926566,4250.0,0.2699824981391432,2.0682098865509,9.61753464,19.7,12045631092.5353,3323661.0,63.84,0.632377734210736,93.44702313,23.0937944115791,32.839999999999996,11.0978876117994
655,URY,Uruguay,2004,-56.0675,-34.8941,HIC,76.0069,27701.6095995248,98.0748596191406,0.0747666324643752,97.7896270751953,8.0,2.1499999881,6.127400000000001,18.9777511141584,12.9799995422363,1.64384255665897,1503124.0,47.98185745140389,4130.0,0.3017849996685985,2.49954009056091,8.30145359,20.133333333333336,13686329890.1191,3321486.0,73.58,0.800895044352659,93.46887702,22.4348058065943,32.019999999999996,11.0081560506668
656,URY,Uruguay,2005,-56.0675,-34.8941,HIC,76.1935,27692.1130083864,98.1671447753906,0.0943817945572319,97.7896270751953,8.0,2.4,5.7854600000000005,18.9795394812021,12.0100002288818,1.63164600756817,1508402.0,47.2879049676026,4720.0,0.33358750119805375,2.71475005149841,7.75686073,20.566666666666666,17362857683.8545,3321799.0,83.08,0.802023658798976,93.61163085,23.7753368710773,31.2,10.9184244895342
657,URY,Uruguay,2006,-56.0675,-34.8941,HIC,76.3615,27682.616417248,98.5054244995117,0.121956066257804,97.7896270751953,8.0,2.9,5.843676666666667,19.0001314135527,10.8400001525879,1.90352866215194,1577935.0,45.9,5390.0,0.365390002727509,2.88025999069214,7.74287415,21.0,19579457966.0538,3325403.0,84.92,1.12020087901557,93.92380727,22.8965222100401,30.46,10.94015070469774
